course_detail,frame,fukusho,futan,gap,horse,horse_num,jockey,odds,pop,race_category,race_condition,race_date,race_name,race_num,rank,run_count,sexage,stable,tansho,time,weight
芝1800m (右),1,110,54.0,,ゴルコンダ,1,ルメール,1.4,1,1回札幌1日目 ２歳 ,天気：曇 / 馬場：良 / 発走：09:50,2019/07/27(土),２歳未勝利,1,1,9.0,牡2,(美浦)木村,140,1:48.3,518(-16)
芝1800m (右),3,110,54.0,大,プントファイヤー,3,岩田康,3.5,2,1回札幌1日目 ２歳 ,天気：曇 / 馬場：良 / 発走：09:50,2019/07/27(土),２歳未勝利,1,2,9.0,牡2,(美浦)手塚,0,1:50.1,496(-8)
芝1800m (右),4,470,51.0,5,ラグリマスネグラス,4,▲団野,46.6,6,1回札幌1日目 ２歳 ,天気：曇 / 馬場：良 / 発走：09:50,2019/07/27(土),２歳未勝利,1,3,9.0,牡2,(美浦)藤沢和,0,1:50.9,546(+6)
芝1800m (右),8,0,51.0,3.1/2,キタノコドウ,9,▲菅原明,56.8,7,1回札幌1日目 ２歳 ,天気：曇 / 馬場：良 / 発走：09:50,2019/07/27(土),２歳未勝利,1,4,9.0,牡2,(美浦)高木,0,1:51.5,458(-8)
芝1800m (右),5,0,54.0,1.1/2,ネモフィラブルー,5,川島,140.3,9,1回札幌1日目 ２歳 ,天気：曇 / 馬場：良 / 発走：09:50,2019/07/27(土),２歳未勝利,1,5,9.0,牡2,(栗東)矢作,0,1:51.7,436(0)
芝1800m (右),8,0,54.0,2.1/2,マイネルラクスマン,8,丹内,9.7,3,1回札幌1日目 ２歳 ,天気：曇 / 馬場：良 / 発走：09:50,2019/07/27(土),２歳未勝利,1,6,9.0,牡2,(美浦)金成,0,1:52.1,480(+8)
芝1800m (右),2,0,54.0,2.1/2,サンモンテベロ,2,黛,114.7,8,1回札幌1日目 ２歳 ,天気：曇 / 馬場：良 / 発走：09:50,2019/07/27(土),２歳未勝利,1,7,9.0,牝2,(美浦)中野,0,1:52.5,450(+2)
芝1800m (右),7,0,54.0,アタマ,エスカレーション,7,藤岡佑,26.1,5,1回札幌1日目 ２歳 ,天気：曇 / 馬場：良 / 発走：09:50,2019/07/27(土),２歳未勝利,1,8,9.0,牝2,(美浦)高柳瑞,0,1:52.5,448(-4)
芝1800m (右),6,0,54.0,クビ,セイウンジュリア,6,池添,16.4,4,1回札幌1日目 ２歳 ,天気：曇 / 馬場：良 / 発走：09:50,2019/07/27(土),２歳未勝利,1,9,9.0,牝2,(栗東)浅見,0,1:52.6,470(0)
ダ1000m (右),7,180,54.0,,イエスサンキュー,7,加藤,4.3,4,1回札幌1日目 ３歳 ,天気：曇 / 馬場：良 / 発走：10:15,2019/07/27(土),３歳未勝利,2,1,8.0,牝3,(栗東)羽月,430,0:59.2,492(+2)
ダ1000m (右),1,500,53.0,1.1/4,ユキエチャン,1,☆横山武,19.8,6,1回札幌1日目 ３歳 ,天気：曇 / 馬場：良 / 発走：10:15,2019/07/27(土),３歳未勝利,2,2,8.0,牝3,(栗東)須貝,0,0:59.4,474(+4)
ダ1000m (右),6,400,54.0,3/4,キョウエイメサイア,6,松岡,13.9,5,1回札幌1日目 ３歳 ,天気：曇 / 馬場：良 / 発走：10:15,2019/07/27(土),３歳未勝利,2,3,8.0,牝3,(美浦)伊藤伸,0,0:59.5,456(0)
ダ1000m (右),8,0,54.0,2,サウンドシュリット,8,松田,27.2,8,1回札幌1日目 ３歳 ,天気：曇 / 馬場：良 / 発走：10:15,2019/07/27(土),３歳未勝利,2,4,8.0,牝3,(栗東)高橋康,0,0:59.8,452(+6)
ダ1000m (右),4,0,51.0,1,ローマノキュウジツ,4,▲団野,4.1,2,1回札幌1日目 ３歳 ,天気：曇 / 馬場：良 / 発走：10:15,2019/07/27(土),３歳未勝利,2,5,8.0,牝3,(栗東)牧浦,0,1:00.0,490(-2)
