course_detail,frame,fukusho,futan,gap,horse,horse_num,jockey,odds,pop,race_category,race_condition,race_date,race_name,race_num,rank,run_count,sexage,stable,tansho,time,weight
ダ1800m (右),6,520,56.0,,ライクアロケット,11,三浦,24.1,7,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:10,2018/02/25(日),３歳未勝利,3,1,16.0,牡3,(美浦)小西,2410,1:58.1,466(0)
ダ1800m (右),5,110,56.0,1.1/4,カガスター,10,戸崎圭,1.9,1,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:10,2018/02/25(日),３歳未勝利,3,2,16.0,牡3,(美浦)高市,0,1:58.3,444(-2)
ダ1800m (右),1,470,54.0,1.1/4,アポロレイア,2,勝浦,22.1,6,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:10,2018/02/25(日),３歳未勝利,3,3,16.0,牝3,(美浦)鈴木伸,0,1:58.5,454(-2)
ダ1800m (右),7,0,56.0,1.1/4,アロングショット,13,大野,5.8,2,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:10,2018/02/25(日),３歳未勝利,3,4,16.0,牡3,(美浦)手塚,0,1:58.7,456(-8)
ダ1800m (右),4,0,56.0,1.3/4,ロイヤルバースデー,8,横山典,7.7,4,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:10,2018/02/25(日),３歳未勝利,3,5,16.0,牡3,(美浦)奥平,0,1:59.0,486(+4)
ダ1800m (右),3,0,56.0,1/2,クラウンミリオン,6,ミナリク,29.9,8,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:10,2018/02/25(日),３歳未勝利,3,6,16.0,牡3,(美浦)伊藤伸,0,1:59.1,472(+4)
ダ1800m (右),2,0,54.0,1.3/4,ポルカシュネル,3,田中勝,6.6,3,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:10,2018/02/25(日),３歳未勝利,3,7,16.0,牝3,(美浦)畠山,0,1:59.4,472(-2)
ダ1800m (右),4,0,56.0,1.1/4,ドリームライザー,7,田辺,14.9,5,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:10,2018/02/25(日),３歳未勝利,3,8,16.0,牡3,(美浦)金成,0,1:59.6,528(-10)
ダ1800m (右),2,0,56.0,クビ,ヒナイチカグラヤ,4,嘉藤,60.5,11,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:10,2018/02/25(日),３歳未勝利,3,9,16.0,牡3,(美浦)高橋文,0,1:59.6,496(-14)
ダ1800m (右),1,0,52.0,クビ,ハッピーハッピー,1,△伴,159.8,13,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:10,2018/02/25(日),３歳未勝利,3,10,16.0,牝3,(美浦)松永康,0,1:59.7,456(-6)
ダ1800m (右),5,0,56.0,5,○外ストレイライトラン,9,江田照,41.6,10,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:10,2018/02/25(日),３歳未勝利,3,11,16.0,牡3,(美浦)和田道,0,2:00.6,474(0)
ダ1800m (右),7,0,56.0,1,エスポワールカフェ,14,的場,165.3,14,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:10,2018/02/25(日),３歳未勝利,3,12,16.0,牡3,(美浦)小島太,0,2:00.8,464(+2)
ダ1800m (右),8,0,56.0,3/4,コスモラフェット,15,柴田大,78.7,12,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:10,2018/02/25(日),３歳未勝利,3,13,16.0,牡3,(美浦)田島,0,2:00.9,476(+40)
ダ1800m (右),3,0,54.0,3.1/2,ノノレタ,5,武士沢,608.8,15,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:10,2018/02/25(日),３歳未勝利,3,14,16.0,牝3,(美浦)勢司,0,2:01.5,436(-10)
ダ1800m (右),8,0,56.0,2.1/2,○外ステラストラータ,16,横山和,36.2,9,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:10,2018/02/25(日),３歳未勝利,3,15,16.0,牡3,(美浦)尾形和,0,2:01.9,480(+2)
ダ1800m (右),6,0,54.0,2.1/2,ヤンソンノユウワク,12,杉原,815.5,16,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:10,2018/02/25(日),３歳未勝利,3,16,16.0,牝3,(美浦)根本,0,2:02.3,412(-6)
ダ1200m (右),2,230,56.0,,タイセイシュラーク,3,三浦,6.1,4,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:40,2018/02/25(日),３歳新馬,4,1,16.0,牡3,(美浦)新開,610,1:13.4,474(0)
ダ1200m (右),5,280,54.0,クビ,エンゲージリング,9,岩部,10.9,6,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:40,2018/02/25(日),３歳新馬,4,2,16.0,牝3,(美浦)大江原,0,1:13.4,472(0)
ダ1200m (右),3,190,56.0,7,サトノユニゾン,5,北村宏,6.0,3,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:40,2018/02/25(日),３歳新馬,4,3,16.0,牡3,(美浦)古賀慎,0,1:14.6,500(0)
ダ1200m (右),4,0,56.0,クビ,オフザロック,7,田辺,3.5,1,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:40,2018/02/25(日),３歳新馬,4,4,16.0,牡3,(美浦)矢野,0,1:14.7,496(0)
ダ1200m (右),1,0,56.0,アタマ,ウェディングフォト,1,松岡,8.8,5,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:40,2018/02/25(日),３歳新馬,4,5,16.0,牡3,(美浦)高橋祥,0,1:14.7,488(0)
ダ1200m (右),8,0,56.0,クビ,カラフルワールド,15,大野,32.6,9,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:40,2018/02/25(日),３歳新馬,4,6,16.0,牡3,(美浦)久保田,0,1:14.7,422(0)
ダ1200m (右),4,0,53.0,クビ,イディナローク,8,☆井上,35.5,10,2回中山2日目 ３歳 ,天気：曇 / 馬場：良 / 発走：11:40,2018/02/25(日),３歳新馬,4,7,16.0,牝3,(美浦)蛯名,0,1:14.8,460(0)
