course_detail,frame,fukusho,futan,gap,horse,horse_num,jockey,odds,pop,race_category,race_condition,race_date,race_name,race_num,rank,run_count,sexage,stable,tansho,time,weight
芝1800m (右),6,110,54.0,,オーソリティ,6,池添,1.3,1,2回函館2日目 ２歳 ,天気：曇 / 馬場：良 / 発走：12:15,2019/07/07(日),２歳新馬,5,1,10.0,牡2,(美浦)木村,130,1:54.9,494(0)
芝1800m (右),8,230,54.0,クビ,ブラックホール,10,石川,14.7,4,2回函館2日目 ２歳 ,天気：曇 / 馬場：良 / 発走：12:15,2019/07/07(日),２歳新馬,5,2,10.0,牡2,(美浦)相沢,0,1:54.9,418(0)
芝1800m (右),1,340,54.0,1.1/4,ブルーノジュネス,1,黛,27.6,6,2回函館2日目 ２歳 ,天気：曇 / 馬場：良 / 発走：12:15,2019/07/07(日),２歳新馬,5,3,10.0,牡2,(美浦)宗像,0,1:55.1,494(0)
芝1800m (右),3,0,54.0,アタマ,ソウルトレイン,3,国分恭,6.5,2,2回函館2日目 ２歳 ,天気：曇 / 馬場：良 / 発走：12:15,2019/07/07(日),２歳新馬,5,4,10.0,牡2,(栗東)西村,0,1:55.2,452(0)
芝1800m (右),8,0,54.0,3/4,エスカレーション,9,吉田隼,28.5,8,2回函館2日目 ２歳 ,天気：曇 / 馬場：良 / 発走：12:15,2019/07/07(日),２歳新馬,5,5,10.0,牝2,(美浦)高柳瑞,0,1:55.3,452(0)
芝1800m (右),2,0,54.0,クビ,エンジョイ,2,勝浦,9.6,3,2回函館2日目 ２歳 ,天気：曇 / 馬場：良 / 発走：12:15,2019/07/07(日),２歳新馬,5,6,10.0,牝2,(美浦)田村,0,1:55.3,448(0)
芝1800m (右),7,0,54.0,クビ,ヴァリアントジョイ,7,柴山,52.9,9,2回函館2日目 ２歳 ,天気：曇 / 馬場：良 / 発走：12:15,2019/07/07(日),２歳新馬,5,7,10.0,牡2,(美浦)畠山,0,1:55.4,462(0)
芝1800m (右),5,0,54.0,1/2,フェレッティ,5,岩田康,21.2,5,2回函館2日目 ２歳 ,天気：曇 / 馬場：良 / 発走：12:15,2019/07/07(日),２歳新馬,5,8,10.0,牝2,(美浦)田村,0,1:55.5,424(0)
芝1800m (右),7,0,54.0,5,ネモフィラブルー,8,菱田,27.8,7,2回函館2日目 ２歳 ,天気：曇 / 馬場：良 / 発走：12:15,2019/07/07(日),２歳新馬,5,9,10.0,牡2,(栗東)矢作,0,1:56.4,436(0)
芝1800m (右),4,0,54.0,5,キングズアーム,4,松岡,117.3,10,2回函館2日目 ２歳 ,天気：曇 / 馬場：良 / 発走：12:15,2019/07/07(日),２歳新馬,5,10,10.0,牡2,(美浦)深山,0,1:57.3,514(0)
ダ1700m (右),5,130,57.0,,○地マイネルストラトス,8,藤岡佑,2.6,1,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：12:45,2019/07/07(日),３歳以上１勝クラス,6,1,14.0,牡5,(美浦)土田,260,1:45.2,486(+2)
ダ1700m (右),3,170,57.0,3,ブラックカード,4,吉田隼,6.1,3,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：12:45,2019/07/07(日),３歳以上１勝クラス,6,2,14.0,牡5,(栗東)鈴木孝,0,1:45.7,466(-2)
ダ1700m (右),3,340,51.0,1.3/4,タガノゴマチャン,3,▲団野,15.5,6,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：12:45,2019/07/07(日),３歳以上１勝クラス,6,3,14.0,牡3,(栗東)加用,0,1:46.0,472(0)
ダ1700m (右),7,0,54.0,1.1/4,ランパク,12,▲菅原明,9.3,4,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：12:45,2019/07/07(日),３歳以上１勝クラス,6,4,14.0,牡4,(美浦)高木,0,1:46.2,494(0)
ダ1700m (右),6,0,57.0,3.1/2,○地アオテン,10,菱田,13.7,5,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：12:45,2019/07/07(日),３歳以上１勝クラス,6,5,14.0,牡6,(美浦)高橋文,0,1:46.8,504(+10)
ダ1700m (右),2,0,57.0,1.1/2,サージュミノル,2,松田,23.6,7,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：12:45,2019/07/07(日),３歳以上１勝クラス,6,6,14.0,牡4,(栗東)本田,0,1:47.0,474(+2)
ダ1700m (右),4,0,54.0,1.1/4,オメガレインボー,5,岩田康,3.3,2,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：12:45,2019/07/07(日),３歳以上１勝クラス,6,7,14.0,牡3,(栗東)安田翔,0,1:47.2,442(0)
ダ1700m (右),7,0,52.0,2.1/2,ヴーディーズピアス,11,▲亀田,94.2,12,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：12:45,2019/07/07(日),３歳以上１勝クラス,6,8,14.0,牝4,(栗東)石坂公,0,1:47.6,474(+4)
ダ1700m (右),8,0,52.0,クビ,○地パークス,14,原田和,226.6,14,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：12:45,2019/07/07(日),３歳以上１勝クラス,6,9,14.0,牝3,(美浦)古賀史,0,1:47.7,524(-8)
ダ1700m (右),6,0,57.0,1.3/4,シルヴァーメテオ,9,黛,74.0,11,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：12:45,2019/07/07(日),３歳以上１勝クラス,6,10,14.0,牡5,(美浦)石栗,0,1:48.0,486(-14)
ダ1700m (右),8,0,53.0,3,キャリーオン,13,☆富田,34.3,9,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：12:45,2019/07/07(日),３歳以上１勝クラス,6,11,14.0,牡3,(栗東)河内,0,1:48.5,436(+2)
ダ1700m (右),5,0,57.0,2.1/2,ヴィーヴァバッカス,7,藤岡康,24.0,8,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：12:45,2019/07/07(日),３歳以上１勝クラス,6,12,14.0,牡4,(栗東)作田,0,1:48.9,464(-4)
ダ1700m (右),4,0,57.0,1,○地ヒロノオウカン,6,川島,165.2,13,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：12:45,2019/07/07(日),３歳以上１勝クラス,6,13,14.0,牡4,(美浦)蛯名,0,1:49.1,444(-2)
ダ1700m (右),1,0,54.0,1/2,キチロクタービン,1,丹内,71.2,10,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：12:45,2019/07/07(日),３歳以上１勝クラス,6,14,14.0,牡3,(美浦)清水英,0,1:49.2,466(0)
芝1200m (右),8,210,55.0,,ハイヤーアプシス,15,ルメール,5.2,3,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:15,2019/07/07(日),３歳以上１勝クラス,7,1,15.0,牝5,(美浦)鹿戸,520,1:09.3,444(+12)
芝1200m (右),2,1460,52.0,クビ,マーマレードガール,3,丹内,106.1,12,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:15,2019/07/07(日),３歳以上１勝クラス,7,2,15.0,牝3,(美浦)中野,0,1:09.3,460(+8)
芝1200m (右),3,250,55.0,1/2,ヴィーナスフローラ,4,藤岡康,8.2,4,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:15,2019/07/07(日),３歳以上１勝クラス,7,3,15.0,牝5,(栗東)須貝,0,1:09.4,496(0)
芝1200m (右),2,0,52.0,アタマ,トーセンオパール,2,石川,51.2,11,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:15,2019/07/07(日),３歳以上１勝クラス,7,4,15.0,牝3,(美浦)小笠,0,1:09.4,402(+2)
芝1200m (右),1,0,55.0,クビ,グッドワード,1,岩田康,2.7,1,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:15,2019/07/07(日),３歳以上１勝クラス,7,5,15.0,牝4,(栗東)高橋忠,0,1:09.5,488(+4)
芝1200m (右),7,0,55.0,1/2,ナンゴクアイネット,13,吉田隼,8.6,5,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:15,2019/07/07(日),３歳以上１勝クラス,7,6,15.0,牝4,(栗東)鮫島,0,1:09.6,476(+2)
芝1200m (右),3,0,55.0,クビ,エイカイマドンナ,5,荻野極,24.9,9,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:15,2019/07/07(日),３歳以上１勝クラス,7,7,15.0,牝4,(栗東)藤原英,0,1:09.6,440(+2)
芝1200m (右),4,0,49.0,1/2,ファンシャン,7,▲団野,20.0,6,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:15,2019/07/07(日),３歳以上１勝クラス,7,8,15.0,牝3,(美浦)畠山,0,1:09.7,420(-2)
芝1200m (右),5,0,52.0,1.1/2,○地ファルコンレイナ,9,▲亀田,109.6,13,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:15,2019/07/07(日),３歳以上１勝クラス,7,9,15.0,牝4,(美浦)伊藤伸,0,1:09.9,390(-2)
芝1200m (右),6,0,49.0,クビ,サンタンデール,10,▲菅原明,23.6,8,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:15,2019/07/07(日),３歳以上１勝クラス,7,10,15.0,牝3,(美浦)岩戸,0,1:10.0,436(+14)
芝1200m (右),8,0,55.0,1/2,ニシノコデマリ,14,勝浦,20.6,7,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:15,2019/07/07(日),３歳以上１勝クラス,7,11,15.0,牝4,(美浦)松山,0,1:10.1,426(+4)
芝1200m (右),4,0,55.0,クビ,ディアバビアナ,6,的場,162.7,15,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:15,2019/07/07(日),３歳以上１勝クラス,7,12,15.0,牝4,(美浦)高橋裕,0,1:10.1,476(-6)
芝1200m (右),7,0,51.0,クビ,レッドパラス,12,☆横山武,5.1,2,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:15,2019/07/07(日),３歳以上１勝クラス,7,13,15.0,牝3,(美浦)中川,0,1:10.2,452(+4)
芝1200m (右),5,0,54.0,1.1/4,スズカマンサク,8,☆富田,140.8,14,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:15,2019/07/07(日),３歳以上１勝クラス,7,14,15.0,牝4,(栗東)橋田,0,1:10.4,416(-2)
芝1200m (右),6,0,52.0,3/4,ルメッサージュ,11,菱田,31.5,10,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:15,2019/07/07(日),３歳以上１勝クラス,7,15,15.0,牝3,(美浦)大和田,0,1:10.5,426(-2)
芝2000m (右),7,110,54.0,,セントレオナード,9,ルメール,1.9,1,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:45,2019/07/07(日),３歳以上１勝クラス,8,1,11.0,牡3,(美浦)堀,190,2:02.2,458(-2)
芝2000m (右),2,250,57.0,3,○地リバプールタウン,2,長岡,15.0,5,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:45,2019/07/07(日),３歳以上１勝クラス,8,2,11.0,牡4,(栗東)石橋,0,2:02.7,486(+2)
芝2000m (右),7,290,57.0,クビ,○地マイネルツィール,8,的場,20.6,6,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:45,2019/07/07(日),３歳以上１勝クラス,8,3,11.0,牡6,(美浦)的場,0,2:02.7,472(+2)
芝2000m (右),8,0,56.0,アタマ,ギャンブラー,11,☆横山武,8.4,3,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:45,2019/07/07(日),３歳以上１勝クラス,8,4,11.0,牡4,(美浦)斎藤誠,0,2:02.7,518(-2)
芝2000m (右),8,0,55.0,クビ,ターフェルムジーク,10,古川,14.3,4,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:45,2019/07/07(日),３歳以上１勝クラス,8,5,11.0,牝4,(栗東)渡辺,0,2:02.8,438(-2)
芝2000m (右),6,0,54.0,3/4,アドマイヤリーブラ,7,岩田康,2.9,2,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:45,2019/07/07(日),３歳以上１勝クラス,8,6,11.0,牡3,(栗東)梅田,0,2:02.9,460(-4)
芝2000m (右),4,0,54.0,3.1/2,ミツオサウスポー,4,▲団野,109.1,10,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:45,2019/07/07(日),３歳以上１勝クラス,8,7,11.0,牡4,(美浦)大江原,0,2:03.5,526(+2)
芝2000m (右),5,0,57.0,1.1/4,ロードダヴィンチ,5,荻野極,34.4,7,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:45,2019/07/07(日),３歳以上１勝クラス,8,8,11.0,牡4,(栗東)藤原英,0,2:03.7,532(+4)
芝2000m (右),1,0,54.0,3/4,カガスター,1,▲亀田,43.2,8,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:45,2019/07/07(日),３歳以上１勝クラス,8,9,11.0,牡4,(美浦)高市,0,2:03.8,454(+2)
芝2000m (右),3,0,57.0,2.1/2,○地ファイトエルフ,3,丹内,129.1,11,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:45,2019/07/07(日),３歳以上１勝クラス,8,10,11.0,セ5,(美浦)水野,0,2:04.2,438(+4)
芝2000m (右),6,0,52.0,3.1/2,ジッパーレーン,6,▲菅原明,60.3,9,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：13:45,2019/07/07(日),３歳以上１勝クラス,8,11,11.0,牝5,(美浦)戸田,0,2:04.8,460(+10)
ダ1000m (右),7,110,55.0,,スリーランディア,7,藤岡佑,2.2,1,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：14:15,2019/07/07(日),３歳以上２勝クラス,9,1,8.0,牝5,(栗東)橋田,220,0:58.9,432(+2)
ダ1000m (右),4,160,55.0,クビ,クーリュ,4,黛,7.4,4,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：14:15,2019/07/07(日),３歳以上２勝クラス,9,2,8.0,牝5,(美浦)石毛,0,0:58.9,476(-8)
ダ1000m (右),5,160,54.0,1/2,ポップシンガー,5,☆横山武,6.3,3,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：14:15,2019/07/07(日),３歳以上２勝クラス,9,3,8.0,牝5,(美浦)鈴木伸,0,0:59.0,458(-2)
ダ1000m (右),2,0,57.0,2,ガウル,2,ルメール,2.8,2,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：14:15,2019/07/07(日),３歳以上２勝クラス,9,4,8.0,牡4,(栗東)庄野,0,0:59.4,480(-8)
ダ1000m (右),1,0,55.0,3/4,キセキノムスメ,1,横山和,21.3,6,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：14:15,2019/07/07(日),３歳以上２勝クラス,9,5,8.0,牝6,(美浦)小野,0,0:59.5,458(-2)
ダ1000m (右),6,0,52.0,1/2,セレナライティア,6,▲菅原明,29.0,7,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：14:15,2019/07/07(日),３歳以上２勝クラス,9,6,8.0,牝4,(美浦)新開,0,0:59.6,446(+2)
ダ1000m (右),3,0,55.0,3.1/2,ロイヤルメジャー,3,川島,51.6,8,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：14:15,2019/07/07(日),３歳以上２勝クラス,9,7,8.0,牝5,(栗東)山内,0,1:00.2,452(-2)
ダ1000m (右),8,0,52.0,5,モルフェオルフェ,8,▲団野,18.0,5,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：14:15,2019/07/07(日),３歳以上２勝クラス,9,8,8.0,牝4,(美浦)大江原,0,1:01.0,430(0)
芝1200m (右),6,230,55.0,,○外デルマキセキ,8,荻野琢,6.9,3,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：14:50,2019/07/07(日),立待岬特別,10,1,12.0,牝4,(栗東)友道,690,1:09.5,462(-2)
芝1200m (右),5,1850,55.0,アタマ,ジュブリーユ,6,石川,70.2,11,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：14:50,2019/07/07(日),立待岬特別,10,2,12.0,牝5,(美浦)牧,0,1:09.5,492(0)
芝1200m (右),8,480,54.0,アタマ,アールランペイジ,11,横山武,18.7,7,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：14:50,2019/07/07(日),立待岬特別,10,3,12.0,牡3,(美浦)伊藤大,0,1:09.5,498(-2)
芝1200m (右),1,0,54.0,1.3/4,アドマイヤデルタ,1,吉田隼,2.3,1,2回函館2日目 ３歳上 ,天気：曇 / 馬場：良 / 発走：14:50,2019/07/07(日),立待岬特別,10,4,12.0,牡3,(栗東)西村,0,1:09.8,484(-6)
