course_detail,frame,fukusho,futan,gap,horse,horse_num,jockey,odds,pop,race_category,race_condition,race_date,race_name,race_num,rank,run_count,sexage,stable,tansho,time,weight
ダ1300m (左),6,320,56.0,,キョウエイオビエド,11,北村宏,10.5,4,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:10,2018/01/28(日),３歳未勝利,1,1,16.0,牡3,(美浦)勢司,1050,1:20.2,470(-8)
ダ1300m (左),4,210,53.0,2,オペラカイジン,7,▲武藤,4.3,2,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:10,2018/01/28(日),３歳未勝利,1,2,16.0,牡3,(美浦)小西,0,1:20.5,468(-2)
ダ1300m (左),1,330,56.0,3/4,シセイタケル,2,吉田隼,13.2,5,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:10,2018/01/28(日),３歳未勝利,1,3,16.0,牡3,(美浦)高橋文,0,1:20.7,466(-10)
ダ1300m (左),2,0,56.0,2,ザイオン,4,田辺,4.5,3,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:10,2018/01/28(日),３歳未勝利,1,4,16.0,牡3,(美浦)相沢,0,1:21.0,462(-4)
ダ1300m (左),2,0,56.0,クビ,アテンコール,3,内田博,33.8,9,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:10,2018/01/28(日),３歳未勝利,1,5,16.0,牡3,(美浦)天間,0,1:21.1,452(0)
ダ1300m (左),5,0,56.0,クビ,タイセイレーベン,9,柴田善,19.3,7,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:10,2018/01/28(日),３歳未勝利,1,6,16.0,牡3,(美浦)菊川,0,1:21.1,522(+4)
ダ1300m (左),8,0,56.0,クビ,アスクヴェリウェル,15,岩田,20.3,8,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:10,2018/01/28(日),３歳未勝利,1,7,16.0,牡3,(美浦)中舘,0,1:21.1,450(-2)
ダ1300m (左),3,0,53.0,1.1/4,オリエンタルボーン,5,▲野中,88.3,12,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:10,2018/01/28(日),３歳未勝利,1,8,16.0,牡3,(美浦)大江原,0,1:21.3,476(+8)
ダ1300m (左),3,0,56.0,1.3/4,エコロインパクト,6,津村,69.2,11,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:10,2018/01/28(日),３歳未勝利,1,9,16.0,牡3,(美浦)鈴木伸,0,1:21.6,494(+16)
ダ1300m (左),7,0,56.0,1.1/4,ユメイチズ,13,松岡,2.7,1,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:10,2018/01/28(日),３歳未勝利,1,10,16.0,牡3,(美浦)浅野,0,1:21.8,480(+2)
ダ1300m (左),8,0,55.0,1/2,テンポディヴァルス,16,☆木幡初,13.6,6,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:10,2018/01/28(日),３歳未勝利,1,11,16.0,牡3,(美浦)矢野,0,1:21.9,444(-4)
ダ1300m (左),5,0,56.0,1.1/4,コンノートヒューズ,10,戸崎圭,46.0,10,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:10,2018/01/28(日),３歳未勝利,1,12,16.0,牡3,(美浦)谷原,0,1:22.1,506(+28)
ダ1300m (左),6,0,56.0,5,ラッキーユー,12,江田照,201.7,13,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:10,2018/01/28(日),３歳未勝利,1,13,16.0,牡3,(美浦)中川,0,1:22.9,460(+4)
ダ1300m (左),4,0,56.0,2,エムオーセイコー,8,丹内,527.8,16,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:10,2018/01/28(日),３歳未勝利,1,14,16.0,牡3,(美浦)尾形和,0,1:23.2,496(+10)
ダ1300m (左),1,0,54.0,1/2,ミスベル,1,黛,249.4,15,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:10,2018/01/28(日),３歳未勝利,1,15,16.0,牝3,(美浦)伊藤正,0,1:23.3,414(-6)
ダ1300m (左),7,0,56.0,4,プラチナウィーク,14,嘉藤,223.0,14,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:10,2018/01/28(日),３歳未勝利,1,16,16.0,牡3,(美浦)加藤和,0,1:24.0,512(+30)
ダ1400m (左),5,450,54.0,,オータムヘイロー,9,嘉藤,20.8,8,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:40,2018/01/28(日),３歳新馬,2,1,16.0,牝3,(美浦)田島,2080,1:27.3,436(0)
ダ1400m (左),1,190,54.0,1.1/4,ラブリランテ,2,柴田善,3.6,1,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:40,2018/01/28(日),３歳新馬,2,2,16.0,牝3,(美浦)竹内,0,1:27.5,446(0)
ダ1400m (左),6,300,54.0,1.1/4,ウインメディウム,12,柴田大,8.7,5,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:40,2018/01/28(日),３歳新馬,2,3,16.0,牝3,(美浦)田中剛,0,1:27.7,488(0)
ダ1400m (左),7,0,54.0,2,プリモアイズ,13,武士沢,68.5,10,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:40,2018/01/28(日),３歳新馬,2,4,16.0,牝3,(美浦)新開,0,1:28.0,414(0)
ダ1400m (左),4,0,56.0,3/4,アドバンスアゲン,7,江田照,12.7,7,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:40,2018/01/28(日),３歳新馬,2,5,16.0,牡3,(美浦)中野,0,1:28.1,466(0)
ダ1400m (左),5,0,54.0,ハナ,ボーンスキルフル,10,内田博,4.9,3,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:40,2018/01/28(日),３歳新馬,2,6,16.0,牝3,(栗東)牧浦,0,1:28.1,460(0)
ダ1400m (左),8,0,56.0,クビ,ロトヴィンテージ,16,村田,4.8,2,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:40,2018/01/28(日),３歳新馬,2,7,16.0,牡3,(美浦)藤原辰,0,1:28.1,480(0)
ダ1400m (左),3,0,56.0,1/2,ペルランドール,6,北村宏,6.7,4,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:40,2018/01/28(日),３歳新馬,2,8,16.0,牡3,(美浦)黒岩,0,1:28.2,464(0)
ダ1400m (左),3,0,56.0,クビ,フチコマ,5,大野,30.1,9,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:40,2018/01/28(日),３歳新馬,2,9,16.0,牡3,(美浦)水野,0,1:28.3,494(0)
ダ1400m (左),6,0,54.0,5,クレバーレディー,11,西村,159.4,15,1回東京2日目 ３歳 ,天気：曇 / 馬場：不良 / 発走：10:40,2018/01/28(日),３歳新馬,2,10,16.0,牝3,(美浦)南田,0,1:29.2,460(0)
