course_detail,frame,fukusho,futan,gap,horse,horse_num,jockey,odds,pop,race_category,race_condition,race_date,race_name,race_num,rank,run_count,sexage,stable,tansho,time,weight
ダ1400m (右),5,150,54.0,1.1/4,モンテルース,10,藤懸,5.4,3,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：09:55,2018/06/10(日),３歳未勝利,1,2,16.0,牝3,(栗東)杉山,0,1:26.3,470(+2)
ダ1400m (右),1,210,54.0,1.1/2,ヤマニンフィオッコ,1,田中健,9.9,4,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：09:55,2018/06/10(日),３歳未勝利,1,3,16.0,牝3,(栗東)石橋,0,1:26.5,452(+2)
ダ1400m (右),3,0,54.0,5,スーブレット,5,岩田,10.7,5,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：09:55,2018/06/10(日),３歳未勝利,1,4,16.0,牝3,(栗東)石坂正,0,1:27.4,468(+2)
ダ1400m (右),8,0,54.0,アタマ,アルマーズ,16,藤岡康,4.4,2,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：09:55,2018/06/10(日),３歳未勝利,1,5,16.0,牝3,(栗東)藤岡,0,1:27.4,474(-16)
ダ1400m (右),5,0,54.0,クビ,マリエット,9,幸,31.3,6,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：09:55,2018/06/10(日),３歳未勝利,1,6,16.0,牝3,(栗東)西浦,0,1:27.5,468(-4)
ダ1400m (右),2,0,54.0,3/4,ノボリレーヴ,4,小牧,34.5,8,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：09:55,2018/06/10(日),３歳未勝利,1,7,16.0,牝3,(栗東)松永昌,0,1:27.6,448(+8)
ダ1400m (右),6,0,53.0,3/4,ブルベアアオジソ,12,☆義,81.6,13,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：09:55,2018/06/10(日),３歳未勝利,1,8,16.0,牝3,(栗東)飯田祐,0,1:27.7,440(-2)
ダ1400m (右),7,0,52.0,ハナ,アップティルナウ,14,△富田,60.3,11,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：09:55,2018/06/10(日),３歳未勝利,1,9,16.0,牝3,(栗東)牧浦,0,1:27.7,484(+6)
ダ1400m (右),4,0,52.0,1.1/4,ローブレガリア,8,△川又,62.9,12,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：09:55,2018/06/10(日),３歳未勝利,1,10,16.0,牝3,(栗東)野中,0,1:27.9,482(-8)
ダ1400m (右),4,0,53.0,7,ワンダーアロンジェ,7,☆小崎,288.3,16,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：09:55,2018/06/10(日),３歳未勝利,1,11,16.0,牝3,(栗東)小崎,0,1:29.1,400(-8)
ダ1400m (右),8,0,54.0,1.1/4,ベティバローズ,15,和田,54.8,10,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：09:55,2018/06/10(日),３歳未勝利,1,12,16.0,牝3,(栗東)角田,0,1:29.3,470(0)
ダ1400m (右),7,0,54.0,アタマ,コードライン,13,高倉,245.3,15,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：09:55,2018/06/10(日),３歳未勝利,1,13,16.0,牝3,(栗東)渡辺,0,1:29.3,432(0)
ダ1400m (右),3,0,54.0,2.1/2,サウンドシップ,6,松山,43.5,9,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：09:55,2018/06/10(日),３歳未勝利,1,14,16.0,牝3,(栗東)吉田,0,1:29.7,460(-8)
ダ1400m (右),6,0,53.0,3,レベルドアリュール,11,☆加藤,214.8,14,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：09:55,2018/06/10(日),３歳未勝利,1,15,16.0,牝3,(栗東)羽月,0,1:30.2,478(-8)
ダ1400m (右),1,0,54.0,2.1/2,アルジェント,2,鮫島駿,34.2,7,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：09:55,2018/06/10(日),３歳未勝利,1,16,16.0,牝3,(栗東)安田隆,0,1:30.6,512(+8)
ダ1200m (右),1,200,52.0,,クインズカトレア,1,△川又,6.8,4,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:25,2018/06/10(日),３歳未勝利,2,1,16.0,牝3,(栗東)宮本,680,1:13.4,416(+4)
ダ1200m (右),2,360,51.0,1.3/4,ウォーターシドモア,3,▲西村淳,17.6,8,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:25,2018/06/10(日),３歳未勝利,2,2,16.0,牝3,(栗東)田所,0,1:13.7,456(-8)
ダ1200m (右),7,160,54.0,1/2,アメリカズハート,13,Ｍデムーロ,3.7,2,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:25,2018/06/10(日),３歳未勝利,2,3,16.0,牝3,(栗東)鮫島,0,1:13.8,456(0)
ダ1200m (右),4,0,56.0,1.1/4,ユーデモニクス,7,和田,15.5,7,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:25,2018/06/10(日),３歳未勝利,2,4,16.0,牡3,(栗東)鈴木孝,0,1:14.0,450(+2)
ダ1200m (右),8,0,55.0,2.1/2,ショージョーダ,16,☆小崎,10.1,5,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:25,2018/06/10(日),３歳未勝利,2,5,16.0,牡3,(栗東)斉藤崇,0,1:14.4,474(0)
ダ1200m (右),7,0,54.0,3/4,ロンドンシーズン,14,北村友,3.1,1,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:25,2018/06/10(日),３歳未勝利,2,6,16.0,牝3,(栗東)安田隆,0,1:14.5,436(+2)
ダ1200m (右),3,0,56.0,クビ,エポドスミノル,6,太宰,79.6,11,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:25,2018/06/10(日),３歳未勝利,2,7,16.0,セ3,(栗東)北出,0,1:14.5,430(-4)
ダ1200m (右),5,0,54.0,ハナ,スズカカトレア,9,岩崎,199.8,13,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:25,2018/06/10(日),３歳未勝利,2,8,16.0,牝3,(栗東)橋田,0,1:14.5,416(0)
ダ1200m (右),6,0,56.0,ハナ,ドストライク,12,松山,6.1,3,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:25,2018/06/10(日),３歳未勝利,2,9,16.0,牡3,(栗東)安達,0,1:14.5,508(0)
ダ1200m (右),5,0,56.0,クビ,ワキノグローブ,10,鮫島駿,338.6,15,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:25,2018/06/10(日),３歳未勝利,2,10,16.0,牡3,(栗東)松下,0,1:14.6,474(-12)
ダ1200m (右),2,0,54.0,5,シップフォクイーン,4,鮫島良,70.3,10,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:25,2018/06/10(日),３歳未勝利,2,11,16.0,牝3,(栗東)牧浦,0,1:15.4,468(+18)
ダ1200m (右),8,0,53.0,2,マレインジェニイ,15,▲服部,389.8,16,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:25,2018/06/10(日),３歳未勝利,2,12,16.0,牡3,(栗東)岡田,0,1:15.7,472(-2)
ダ1200m (右),3,0,54.0,ハナ,シセイケナゲ,5,田中健,330.3,14,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:25,2018/06/10(日),３歳未勝利,2,13,16.0,牝3,(栗東)北出,0,1:15.7,434(0)
ダ1200m (右),4,0,54.0,3/4,リネンクリーン,8,△富田,54.6,9,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:25,2018/06/10(日),３歳未勝利,2,14,16.0,牡3,(栗東)坂口正,0,1:15.8,472(-6)
ダ1200m (右),6,0,52.0,クビ,シーイズドーター,11,△森裕,145.2,12,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:25,2018/06/10(日),３歳未勝利,2,15,16.0,牝3,(栗東)杉山,0,1:15.9,440(-6)
ダ1200m (右),1,0,54.0,2,ブルベアオクラ,2,松若,13.5,6,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:25,2018/06/10(日),３歳未勝利,2,16,16.0,牝3,(栗東)沖,0,1:16.2,442(+4)
ダ1800m (右),8,240,56.0,,ダノンインパルス,16,田中健,8.2,4,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:55,2018/06/10(日),３歳未勝利,3,1,16.0,牡3,(栗東)佐々木,820,1:54.7,472(+2)
ダ1800m (右),6,150,56.0,4,ザクライングマシン,12,浜中,3.2,1,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:55,2018/06/10(日),３歳未勝利,3,2,16.0,牡3,(栗東)本田,0,1:55.3,486(+10)
ダ1800m (右),3,180,56.0,3,ミエノウインウイン,5,四位,6.6,3,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:55,2018/06/10(日),３歳未勝利,3,3,16.0,牡3,(栗東)高橋亮,0,1:55.8,472(-6)
ダ1800m (右),2,0,56.0,1/2,フィアットルクス,4,太宰,39.7,10,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:55,2018/06/10(日),３歳未勝利,3,4,16.0,牡3,(栗東)渡辺,0,1:55.9,482(-16)
ダ1800m (右),4,0,54.0,1.3/4,○外イグレット,7,松山,28.5,9,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:55,2018/06/10(日),３歳未勝利,3,5,16.0,牝3,(栗東)松永幹,0,1:56.2,450(+4)
ダ1800m (右),6,0,56.0,1/2,サンライズアミーゴ,11,Ｍデムーロ,3.8,2,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:55,2018/06/10(日),３歳未勝利,3,6,16.0,牡3,(栗東)牧浦,0,1:56.3,472(+2)
ダ1800m (右),3,0,56.0,ハナ,ランドヘルメース,6,柴田未,85.3,13,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:55,2018/06/10(日),３歳未勝利,3,7,16.0,牡3,(栗東)安達,0,1:56.3,480(+2)
ダ1800m (右),5,0,55.0,クビ,○外シールドロック,10,☆加藤,20.6,8,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:55,2018/06/10(日),３歳未勝利,3,8,16.0,牡3,(栗東)中竹,0,1:56.3,562(-10)
ダ1800m (右),1,0,54.0,1.1/4,ケンイーサリアム,1,△富田,134.9,14,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:55,2018/06/10(日),３歳未勝利,3,9,16.0,牡3,(栗東)大根田,0,1:56.5,476(+12)
ダ1800m (右),7,0,56.0,4,○外リョーケン,13,幸,74.6,12,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:55,2018/06/10(日),３歳未勝利,3,10,16.0,牡3,(栗東)矢作,0,1:57.2,474(+18)
ダ1800m (右),1,0,56.0,3.1/2,アトラエンテ,2,岩田,10.0,5,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:55,2018/06/10(日),３歳未勝利,3,11,16.0,牡3,(栗東)石坂正,0,1:57.8,522(0)
ダ1800m (右),7,0,56.0,1.3/4,○外ララペイフォワード,14,北村友,74.6,11,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:55,2018/06/10(日),３歳未勝利,3,12,16.0,牡3,(栗東)今野,0,1:58.1,454(-6)
ダ1800m (右),5,0,56.0,1/2,ウインイノベーター,9,和田,12.8,6,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:55,2018/06/10(日),３歳未勝利,3,13,16.0,牡3,(栗東)西園,0,1:58.2,454(+2)
ダ1800m (右),8,0,56.0,6,シゲルダイコン,15,酒井,217.2,15,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:55,2018/06/10(日),３歳未勝利,3,14,16.0,牡3,(栗東)湯窪,0,1:59.2,472(+2)
ダ1800m (右),4,0,56.0,3.1/2,○外モズストフラ,8,藤岡康,14.0,7,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:55,2018/06/10(日),３歳未勝利,3,15,16.0,牡3,(栗東)矢作,0,1:59.8,488(-4)
ダ1800m (右),2,0,56.0,1.3/4,ヒロノイッセイ,3,川須,285.5,16,3回阪神4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：10:55,2018/06/10(日),３歳未勝利,3,16,16.0,牡3,(栗東)村山,0,2:00.1,504(-6)
障3110m (芝 ダート),7,300,62.0,,ヨカグラ,11,林,8.2,4,3回阪神4日目 障害３歳上 ,天気：曇 / 馬場：良 / 発走：11:25,2018/06/10(日),３歳上障害ＯＰ ,4,1.0,14.0,セ5,(栗東)中竹,820,3:29.7,480(-4)
障3110m (芝 ダート),1,1160,60.0,5,シゲルロウニンアジ,1,中村,49.5,10,3回阪神4日目 障害３歳上 ,天気：曇 / 馬場：良 / 発走：11:25,2018/06/10(日),３歳上障害ＯＰ ,4,2.0,14.0,牡5,(栗東)湯窪,0,3:30.5,498(+4)
障3110m (芝 ダート),3,410,60.0,クビ,○地シゲルクロカジキ,4,植野,14.3,9,3回阪神4日目 障害３歳上 ,天気：曇 / 馬場：良 / 発走：11:25,2018/06/10(日),３歳上障害ＯＰ ,4,3.0,14.0,牡5,(栗東)服部,0,3:30.5,522(-4)
障3110m (芝 ダート),5,0,62.0,クビ,トーアディラン,7,五十嵐,13.2,7,3回阪神4日目 障害３歳上 ,天気：曇 / 馬場：良 / 発走：11:25,2018/06/10(日),３歳上障害ＯＰ ,4,4.0,14.0,セ5,(美浦)藤原辰,0,3:30.6,472(-6)
障3110m (芝 ダート),6,0,60.0,2.1/2,○地エアカーディナル,10,高田,11.0,5,3回阪神4日目 障害３歳上 ,天気：曇 / 馬場：良 / 発走：11:25,2018/06/10(日),３歳上障害ＯＰ ,4,5.0,14.0,牡7,(栗東)笹田,0,3:31.0,488(+2)
障3110m (芝 ダート),4,0,60.0,クビ,メイショウラプター,6,小坂,11.4,6,3回阪神4日目 障害３歳上 ,天気：曇 / 馬場：良 / 発走：11:25,2018/06/10(日),３歳上障害ＯＰ ,4,6.0,14.0,牡4,(栗東)南井,0,3:31.1,466(0)
障3110m (芝 ダート),2,0,60.0,1/2,メイショウヤエヤマ,2,平沢,3.5,1,3回阪神4日目 障害３歳上 ,天気：曇 / 馬場：良 / 発走：11:25,2018/06/10(日),３歳上障害ＯＰ ,4,7.0,14.0,牡4,(栗東)高橋亮,0,3:31.2,522(+2)
障3110m (芝 ダート),6,0,60.0,2.1/2,○地スズカグランデ,9,白浜,14.2,8,3回阪神4日目 障害３歳上 ,天気：曇 / 馬場：良 / 発走：11:25,2018/06/10(日),３歳上障害ＯＰ ,4,8.0,14.0,セ7,(栗東)寺島,0,3:31.6,440(-4)
障3110m (芝 ダート),5,0,60.0,3/4,エルゼロ,8,石神,4.5,2,3回阪神4日目 障害３歳上 ,天気：曇 / 馬場：良 / 発走：11:25,2018/06/10(日),３歳上障害ＯＰ ,4,9.0,14.0,牡5,(美浦)武井,0,3:31.7,492(-12)
障3110m (芝 ダート),8,0,60.0,6,シゲルクーガー,13,難波,78.4,12,3回阪神4日目 障害３歳上 ,天気：曇 / 馬場：良 / 発走：11:25,2018/06/10(日),３歳上障害ＯＰ ,4,10.0,14.0,セ4,(栗東)川村,0,3:32.7,486(+2)
障3110m (芝 ダート),8,0,60.0,8,コスモアルヘナ,14,草野,89.7,14,3回阪神4日目 障害３歳上 ,天気：曇 / 馬場：良 / 発走：11:25,2018/06/10(日),３歳上障害ＯＰ ,4,11.0,14.0,牡6,(美浦)武市,0,3:34.0,480(-2)
障3110m (芝 ダート),3,0,60.0,9,サンマルホーム,3,佐久間,6.0,3,3回阪神4日目 障害３歳上 ,天気：曇 / 馬場：良 / 発走：11:25,2018/06/10(日),３歳上障害ＯＰ ,4,12.0,14.0,牡8,(栗東)山内,0,3:35.5,446(+6)
障3110m (芝 ダート),4,0,62.0,大,クリノダイコクテン,5,金子,89.0,13,3回阪神4日目 障害３歳上 ,天気：曇 / 馬場：良 / 発走：11:25,2018/06/10(日),３歳上障害ＯＰ ,4,13.0,14.0,牡7,(栗東)谷,0,3:38.1,484(0)
障3110m (芝 ダート),7,0,60.0,中止,マイネルヴォーダン,12,山本,60.3,11,3回阪神4日目 障害３歳上 ,天気：曇 / 馬場：良 / 発走：11:25,2018/06/10(日),３歳上障害ＯＰ ,4,,14.0,牡6,(美浦)伊藤圭,0,,514(+8)
芝1600m (右 外),5,100,54.0,,サートゥルナーリア,5,Ｍデムーロ,1.1,1,3回阪神4日目 ２歳 ,天気：曇 / 馬場：良 / 発走：12:15,2018/06/10(日),２歳新馬,5,1,9.0,牡2,(栗東)角居,110,1:37.2,488(0)
芝1600m (右 外),7,130,54.0,1.1/4,ディープダイバー,7,岩田,19.8,4,3回阪神4日目 ２歳 ,天気：曇 / 馬場：良 / 発走：12:15,2018/06/10(日),２歳新馬,5,2,9.0,牡2,(栗東)大久保,0,1:37.4,438(0)
芝1600m (右 外),6,140,54.0,ハナ,タガノジェロディ,6,鮫島駿,18.2,3,3回阪神4日目 ２歳 ,天気：曇 / 馬場：良 / 発走：12:15,2018/06/10(日),２歳新馬,5,3,9.0,牡2,(栗東)浅見,0,1:37.4,456(0)
芝1600m (右 外),3,0,54.0,1/2,ハミングデイズ,3,松山,16.0,2,3回阪神4日目 ２歳 ,天気：曇 / 馬場：良 / 発走：12:15,2018/06/10(日),２歳新馬,5,4,9.0,牝2,(栗東)高橋忠,0,1:37.5,458(0)
芝1600m (右 外),8,0,54.0,5,ウォーターエデン,9,幸,46.6,6,3回阪神4日目 ２歳 ,天気：曇 / 馬場：良 / 発走：12:15,2018/06/10(日),２歳新馬,5,5,9.0,牝2,(栗東)岡田,0,1:38.4,470(0)
芝1600m (右 外),8,0,54.0,4,オスティリオ,8,池添,40.8,5,3回阪神4日目 ２歳 ,天気：曇 / 馬場：良 / 発走：12:15,2018/06/10(日),２歳新馬,5,6,9.0,牡2,(栗東)奥村豊,0,1:39.1,484(0)
芝1600m (右 外),1,0,54.0,1/2,パゴダ,1,長岡,153.2,9,3回阪神4日目 ２歳 ,天気：曇 / 馬場：良 / 発走：12:15,2018/06/10(日),２歳新馬,5,7,9.0,牝2,(美浦)南田,0,1:39.2,428(0)
芝1600m (右 外),4,0,54.0,1.1/2,テイエムビートル,4,古川,116.1,8,3回阪神4日目 ２歳 ,天気：曇 / 馬場：良 / 発走：12:15,2018/06/10(日),２歳新馬,5,8,9.0,牡2,(美浦)石栗,0,1:39.4,448(0)
芝1600m (右 外),2,0,52.0,大,ビーサルー,2,△川又,99.1,7,3回阪神4日目 ２歳 ,天気：曇 / 馬場：良 / 発走：12:15,2018/06/10(日),２歳新馬,5,9,9.0,牝2,(栗東)高柳大,0,1:50.7,406(0)
芝1200m (右),2,170,54.0,,コンセッションズ,4,Ｍデムーロ,4.5,2,3回阪神4日目 ３歳 ,天気：曇 / 馬場：良 / 発走：12:45,2018/06/10(日),３歳未勝利,6,1,16.0,牝3,(栗東)牧浦,450,1:09.3,414(0)
芝1200m (右),5,200,54.0,1.1/4,ラペールノアール,10,北村友,5.5,3,3回阪神4日目 ３歳 ,天気：曇 / 馬場：良 / 発走：12:45,2018/06/10(日),３歳未勝利,6,2,16.0,牝3,(栗東)松永幹,0,1:09.5,394(0)
芝1200m (右),8,260,56.0,1/2,リュウドカズマ,16,秋山,7.8,5,3回阪神4日目 ３歳 ,天気：曇 / 馬場：良 / 発走：12:45,2018/06/10(日),３歳未勝利,6,3,16.0,牡3,(栗東)西浦,0,1:09.6,448(-8)
芝1200m (右),6,0,53.0,1.1/2,クリノルーベンス,11,▲西村淳,10.5,7,3回阪神4日目 ３歳 ,天気：曇 / 馬場：良 / 発走：12:45,2018/06/10(日),３歳未勝利,6,4,16.0,牡3,(栗東)大根田,0,1:09.8,422(-4)
芝1200m (右),3,0,54.0,クビ,ダイメイスズ,5,幸,3.6,1,3回阪神4日目 ３歳 ,天気：曇 / 馬場：良 / 発走：12:45,2018/06/10(日),３歳未勝利,6,5,16.0,牝3,(栗東)森田,0,1:09.9,430(-6)
芝1200m (右),4,0,56.0,1.1/2,ヒロノオウカン,8,水口,123.0,11,3回阪神4日目 ３歳 ,天気：曇 / 馬場：良 / 発走：12:45,2018/06/10(日),３歳未勝利,6,6,16.0,牡3,(栗東)服部,0,1:10.1,434(+4)
芝1200m (右),3,0,54.0,1.3/4,ロケットクイーン,6,松山,31.4,8,3回阪神4日目 ３歳 ,天気：曇 / 馬場：良 / 発走：12:45,2018/06/10(日),３歳未勝利,6,7,16.0,牝3,(栗東)池添兼,0,1:10.4,468(+8)
芝1200m (右),1,0,51.0,1/2,アザミジョウ,2,▲服部,176.6,12,3回阪神4日目 ３歳 ,天気：曇 / 馬場：良 / 発走：12:45,2018/06/10(日),３歳未勝利,6,8,16.0,牝3,(栗東)岡田,0,1:10.5,430(-4)
芝1200m (右),7,0,56.0,1,ウインカルナヴァル,14,津村,120.9,10,3回阪神4日目 ３歳 ,天気：曇 / 馬場：良 / 発走：12:45,2018/06/10(日),３歳未勝利,6,9,16.0,牡3,(栗東)宮本,0,1:10.7,480(-2)
芝1200m (右),7,0,54.0,1.1/2,キンショーウタヒメ,13,鮫島良,10.3,6,3回阪神4日目 ３歳 ,天気：曇 / 馬場：良 / 発走：12:45,2018/06/10(日),３歳未勝利,6,10,16.0,牝3,(栗東)中村,0,1:10.9,450(-8)
芝1200m (右),4,0,53.0,1/2,エコモマイ,7,☆小崎,48.4,9,3回阪神4日目 ３歳 ,天気：曇 / 馬場：良 / 発走：12:45,2018/06/10(日),３歳未勝利,6,11,16.0,牝3,(栗東)中内田,0,1:11.0,394(0)
芝1200m (右),5,0,56.0,1.1/2,バイタルコード,9,鮫島駿,6.0,4,3回阪神4日目 ３歳 ,天気：曇 / 馬場：良 / 発走：12:45,2018/06/10(日),３歳未勝利,6,12,16.0,牡3,(栗東)松下,0,1:11.2,514(0)
芝1200m (右),1,0,53.0,クビ,ピワ,1,☆義,370.1,16,3回阪神4日目 ３歳 ,天気：曇 / 馬場：良 / 発走：12:45,2018/06/10(日),３歳未勝利,6,13,16.0,牝3,(栗東)崎山,0,1:11.3,442(+10)
芝1200m (右),2,0,54.0,3.1/2,ナリタシェリー,3,高倉,309.6,15,3回阪神4日目 ３歳 ,天気：曇 / 馬場：良 / 発走：12:45,2018/06/10(日),３歳未勝利,6,14,16.0,牝3,(栗東)宮本,0,1:11.9,426(0)
芝1200m (右),6,0,54.0,8,デンコウシャフト,12,△富田,228.7,13,3回阪神4日目 ３歳 ,天気：曇 / 馬場：良 / 発走：12:45,2018/06/10(日),３歳未勝利,6,15,16.0,牡3,(栗東)荒川,0,1:13.2,516(+20)
芝1200m (右),8,0,56.0,大,クールスモーキー,15,長岡,257.8,14,3回阪神4日目 ３歳 ,天気：曇 / 馬場：良 / 発走：12:45,2018/06/10(日),３歳未勝利,6,16,16.0,牡3,(栗東)清水久,0,1:15.3,496(0)
ダ2000m (右),6,1850,57.0,,レッドゼノン,11,古川,78.5,8,3回阪神4日目 ３歳上 ,天気：小雨 / 馬場：稍重 / 発走：13:15,2018/06/10(日),３歳上５００万下,7,1,16.0,牡4,(栗東)昆,7850,2:06.7,450(-10)
ダ2000m (右),1,270,57.0,3.1/2,ラバピエス,2,Ｍデムーロ,3.5,2,3回阪神4日目 ３歳上 ,天気：小雨 / 馬場：稍重 / 発走：13:15,2018/06/10(日),３歳上５００万下,7,2,16.0,牡4,(栗東)大久保,0,2:07.3,506(+6)
ダ2000m (右),4,1000,54.0,3/4,スズカガルチ,7,▲服部,22.5,5,3回阪神4日目 ３歳上 ,天気：小雨 / 馬場：稍重 / 発走：13:15,2018/06/10(日),３歳上５００万下,7,3,16.0,牡4,(栗東)湯窪,0,2:07.4,514(0)
ダ2000m (右),7,0,57.0,クビ,エポックメーカー,14,松山,83.7,10,3回阪神4日目 ３歳上 ,天気：小雨 / 馬場：稍重 / 発走：13:15,2018/06/10(日),３歳上５００万下,7,4,16.0,牡4,(栗東)橋口,0,2:07.5,492(-8)
ダ2000m (右),8,0,56.0,4,マルヨシャバーリー,16,☆義,26.7,6,3回阪神4日目 ３歳上 ,天気：小雨 / 馬場：稍重 / 発走：13:15,2018/06/10(日),３歳上５００万下,7,5,16.0,牡4,(栗東)牧田,0,2:08.2,482(+2)
