course_detail,frame,fukusho,futan,gap,horse,horse_num,jockey,odds,pop,race_category,race_condition,race_date,race_name,race_num,rank,run_count,sexage,stable,tansho,time,weight
芝1600m (左),2,140,56.0,,インディチャンプ,2,福永,2.7,1,1回東京4日目 ４歳上 サラ４歳上オープン,天気：晴 / 馬場：良 / 発走：15:45,2019/02/03(日),東京新聞杯 ,11,1,15.0,牡4,(栗東)音無,270,1:31.9,460(0)
芝1600m (左),4,240,54.0,1/2,レッドオルガ,6,北村友,11.4,6,1回東京4日目 ４歳上 サラ４歳上オープン,天気：晴 / 馬場：良 / 発走：15:45,2019/02/03(日),東京新聞杯 ,11,2,15.0,牝5,(栗東)藤原英,0,1:32.0,450(0)
芝1600m (左),1,240,56.0,アタマ,サトノアレス,1,柴山,9.8,4,1回東京4日目 ４歳上 サラ４歳上オープン,天気：晴 / 馬場：良 / 発走：15:45,2019/02/03(日),東京新聞杯 ,11,3,15.0,牡5,(美浦)藤沢和,0,1:32.0,518(+4)
芝1600m (左),5,0,57.0,1.1/2,ロードクエスト,8,三浦,48.1,10,1回東京4日目 ４歳上 サラ４歳上オープン,天気：晴 / 馬場：良 / 発走：15:45,2019/02/03(日),東京新聞杯 ,11,4,15.0,牡6,(美浦)小島,0,1:32.3,464(+4)
芝1600m (左),3,0,57.0,ハナ,タワーオブロンドン,5,ルメール,3.6,2,1回東京4日目 ４歳上 サラ４歳上オープン,天気：晴 / 馬場：良 / 発走：15:45,2019/02/03(日),東京新聞杯 ,11,5,15.0,牡4,(美浦)藤沢和,0,1:32.3,526(+10)
芝1600m (左),3,0,56.0,クビ,ストーミーシー,4,杉原,399.0,15,1回東京4日目 ４歳上 サラ４歳上オープン,天気：晴 / 馬場：良 / 発走：15:45,2019/02/03(日),東京新聞杯 ,11,6,15.0,牡6,(美浦)斎藤誠,0,1:32.3,536(+2)
芝1600m (左),7,0,56.0,1.1/4,リライアブルエース,13,坂井,41.9,9,1回東京4日目 ４歳上 サラ４歳上オープン,天気：晴 / 馬場：良 / 発走：15:45,2019/02/03(日),東京新聞杯 ,11,7,15.0,牡6,(栗東)矢作,0,1:32.5,494(-16)
芝1600m (左),8,0,56.0,アタマ,レイエンダ,15,北村宏,9.9,5,1回東京4日目 ４歳上 サラ４歳上オープン,天気：晴 / 馬場：良 / 発走：15:45,2019/02/03(日),東京新聞杯 ,11,8,15.0,牡4,(美浦)藤沢和,0,1:32.5,490(+8)
芝1600m (左),6,0,57.0,ハナ,ロジクライ,10,横山典,5.0,3,1回東京4日目 ４歳上 サラ４歳上オープン,天気：晴 / 馬場：良 / 発走：15:45,2019/02/03(日),東京新聞杯 ,11,9,15.0,牡6,(栗東)須貝,0,1:32.5,522(+4)
芝1600m (左),5,0,57.0,ハナ,ヤングマンパワー,9,ブロンデル,290.8,13,1回東京4日目 ４歳上 サラ４歳上オープン,天気：晴 / 馬場：良 / 発走：15:45,2019/02/03(日),東京新聞杯 ,11,10,15.0,牡7,(美浦)手塚,0,1:32.5,538(-2)
芝1600m (左),8,0,56.0,クビ,レアリスタ,14,石橋脩,227.3,12,1回東京4日目 ４歳上 サラ４歳上オープン,天気：晴 / 馬場：良 / 発走：15:45,2019/02/03(日),東京新聞杯 ,11,11,15.0,牡7,(美浦)堀,0,1:32.6,486(+10)
芝1600m (左),2,0,54.0,3/4,テトラドラクマ,3,田辺,29.9,7,1回東京4日目 ４歳上 サラ４歳上オープン,天気：晴 / 馬場：良 / 発走：15:45,2019/02/03(日),東京新聞杯 ,11,12,15.0,牝4,(美浦)小西,0,1:32.7,470(-6)
芝1600m (左),4,0,56.0,3/4,ゴールドサーベラス,7,大野,358.4,14,1回東京4日目 ４歳上 サラ４歳上オープン,天気：晴 / 馬場：良 / 発走：15:45,2019/02/03(日),東京新聞杯 ,11,13,15.0,牡7,(美浦)清水英,0,1:32.9,458(+8)
芝1600m (左),6,0,56.0,1.3/4,○外ジャンダルム,11,武豊,33.3,8,1回東京4日目 ４歳上 サラ４歳上オープン,天気：晴 / 馬場：良 / 発走：15:45,2019/02/03(日),東京新聞杯 ,11,14,15.0,牡4,(栗東)池江,0,1:33.2,510(+6)
芝1600m (左),7,0,56.0,2,ショウナンアンセム,12,ミナリク,97.5,11,1回東京4日目 ４歳上 サラ４歳上オープン,天気：晴 / 馬場：良 / 発走：15:45,2019/02/03(日),東京新聞杯 ,11,15,15.0,牡6,(美浦)田中剛,0,1:33.5,486(-2)
芝1400m (左),4,140,57.0,,トゥザクラウン,5,福永,3.0,1,1回東京4日目 ４歳上 ,天気：晴 / 馬場：良 / 発走：16:25,2019/02/03(日),４歳上１０００万下,12,1,13.0,牡5,(栗東)池江,300,1:19.6,526(-8)
芝1400m (左),1,240,57.0,5,オールザゴー,1,武豊,7.0,3,1回東京4日目 ４歳上 ,天気：晴 / 馬場：良 / 発走：16:25,2019/02/03(日),４歳上１０００万下,12,2,13.0,牡5,(栗東)矢作,0,1:20.4,492(-2)
芝1400m (左),4,260,55.0,クビ,メモリーコロネット,4,蛯名,10.7,6,1回東京4日目 ４歳上 ,天気：晴 / 馬場：良 / 発走：16:25,2019/02/03(日),４歳上１０００万下,12,3,13.0,牝4,(栗東)大久保,0,1:20.5,440(-2)
