course_detail,frame,fukusho,futan,gap,horse,horse_num,jockey,odds,pop,race_category,race_condition,race_date,race_name,race_num,rank,run_count,sexage,stable,tansho,time,weight
ダ1300m (左),2,140,52.0,2,セイドアモール,3,△野中,4.2,2.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:10,2019/06/09(日),３歳未勝利,1,2.0,16.0,牝3,(美浦)武市,0,1:18.6,472(+10)
ダ1300m (左),8,110,54.0,ハナ,レディグレイ,15,内田博,2.0,1.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:10,2019/06/09(日),３歳未勝利,1,3.0,16.0,牝3,(美浦)宗像,0,1:18.6,464(-2)
ダ1300m (左),4,0,53.0,ハナ,ナイスプリンセス,7,☆横山武,8.8,4.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:10,2019/06/09(日),３歳未勝利,1,4.0,16.0,牝3,(美浦)石栗,0,1:18.6,454(+2)
ダ1300m (左),7,0,51.0,クビ,デルマヴェルサイユ,13,▲藤田菜,10.9,5.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:10,2019/06/09(日),３歳未勝利,1,5.0,16.0,牝3,(美浦)古賀史,0,1:18.7,490(-2)
ダ1300m (左),2,0,53.0,1/2,ツキノサバク,4,☆菊沢,50.0,10.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:10,2019/06/09(日),３歳未勝利,1,6.0,16.0,牝3,(美浦)菊沢,0,1:18.8,436(0)
ダ1300m (左),6,0,53.0,1.3/4,マリノリヴィエール,12,☆武藤,64.9,11.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:10,2019/06/09(日),３歳未勝利,1,7.0,16.0,牝3,(美浦)水野,0,1:19.1,464(+6)
ダ1300m (左),4,0,54.0,2,チャンダナ,8,田中勝,33.1,7.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:10,2019/06/09(日),３歳未勝利,1,8.0,16.0,牝3,(美浦)粕谷,0,1:19.4,468(0)
ダ1300m (左),5,0,54.0,1.1/4,イデアノオモイ,10,戸崎圭,44.4,8.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:10,2019/06/09(日),３歳未勝利,1,9.0,16.0,牝3,(美浦)柄崎,0,1:19.6,426(0)
ダ1300m (左),5,0,51.0,1.1/4,ファロ,9,▲菅原明,46.5,9.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:10,2019/06/09(日),３歳未勝利,1,10.0,16.0,牝3,(美浦)和田勇,0,1:19.8,466(+2)
ダ1300m (左),3,0,54.0,1.1/4,リトルエイト,6,福永,8.1,3.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:10,2019/06/09(日),３歳未勝利,1,11.0,16.0,牝3,(美浦)木村,0,1:20.0,440(+10)
ダ1300m (左),3,0,53.0,1.1/4,ウジラーサン,5,☆木幡巧,285.5,15.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:10,2019/06/09(日),３歳未勝利,1,12.0,16.0,牝3,(美浦)牧,0,1:20.2,432(+8)
ダ1300m (左),6,0,51.0,1.1/2,ペイシャアクティブ,11,▲山田,208.5,14.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:10,2019/06/09(日),３歳未勝利,1,13.0,16.0,牝3,(美浦)本間,0,1:20.4,482(0)
ダ1300m (左),1,0,54.0,1.1/4,パイカジ,1,柴山,189.3,13.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:10,2019/06/09(日),３歳未勝利,1,14.0,16.0,牝3,(美浦)伊藤大,0,1:20.6,462(-18)
ダ1300m (左),7,0,54.0,1,アニヴェルセル,14,柴田大,351.7,16.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:10,2019/06/09(日),３歳未勝利,1,15.0,16.0,牝3,(美浦)伊藤大,0,1:20.8,480(+8)
ダ1300m (左),8,0,54.0,大,イエスユウキャン,16,蛯名,187.3,12.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:10,2019/06/09(日),３歳未勝利,1,16.0,16.0,牝3,(美浦)田中剛,0,1:24.0,452(+6)
ダ1600m (左),6,110,56.0,,グロリアスホープ,11,レーン,1.5,1.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:40,2019/06/09(日),３歳未勝利,2,1.0,16.0,牡3,(美浦)矢野,150,1:37.0,504(-4)
ダ1600m (左),4,140,56.0,2,シゲルグリンダイヤ,8,戸崎圭,6.7,2.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:40,2019/06/09(日),３歳未勝利,2,2.0,16.0,牡3,(美浦)中野,0,1:37.3,468(+2)
ダ1600m (左),3,150,56.0,2,マイティウェイ,5,津村,9.3,4.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:40,2019/06/09(日),３歳未勝利,2,3.0,16.0,牡3,(美浦)高木,0,1:37.6,480(+4)
ダ1600m (左),7,0,52.0,1.1/4,ココリジャスミン,14,△野中,7.3,3.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:40,2019/06/09(日),３歳未勝利,2,4.0,16.0,牝3,(美浦)古賀慎,0,1:37.8,460(-2)
ダ1600m (左),2,0,55.0,3.1/2,シンティラ,4,☆武藤,24.2,6.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:40,2019/06/09(日),３歳未勝利,2,5.0,16.0,牡3,(美浦)武藤,0,1:38.4,500(+8)
ダ1600m (左),8,0,56.0,1/2,サクラパルジファル,16,横山典,21.6,5.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:40,2019/06/09(日),３歳未勝利,2,6.0,16.0,牡3,(美浦)金成,0,1:38.5,526(+4)
ダ1600m (左),6,0,56.0,クビ,シゲルブドウセキ,12,江田照,84.3,10.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:40,2019/06/09(日),３歳未勝利,2,7.0,16.0,牡3,(美浦)高橋裕,0,1:38.5,466(-2)
ダ1600m (左),1,0,56.0,クビ,アーチンガイ,2,黛,135.9,14.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:40,2019/06/09(日),３歳未勝利,2,8.0,16.0,牡3,(美浦)伊藤圭,0,1:38.6,480(-2)
ダ1600m (左),7,0,51.0,3/4,ジュントモチャン,13,▲大塚,58.8,9.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:40,2019/06/09(日),３歳未勝利,2,9.0,16.0,牝3,(美浦)勢司,0,1:38.7,448(+6)
ダ1600m (左),1,0,56.0,アタマ,キンショーヘイロー,1,吉田豊,92.1,11.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:40,2019/06/09(日),３歳未勝利,2,10.0,16.0,牡3,(美浦)田島,0,1:38.7,472(+2)
ダ1600m (左),5,0,55.0,クビ,ハーモニーロータス,9,☆木幡巧,212.9,16.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:40,2019/06/09(日),３歳未勝利,2,11.0,16.0,牡3,(美浦)牧,0,1:38.7,476(+4)
ダ1600m (左),2,0,54.0,6,ブルーミングブーケ,3,三浦,38.0,7.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:40,2019/06/09(日),３歳未勝利,2,12.0,16.0,牝3,(美浦)稲垣,0,1:39.7,484(0)
ダ1600m (左),4,0,53.0,1/2,サンピラーアイ,7,☆菊沢,129.0,13.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:40,2019/06/09(日),３歳未勝利,2,13.0,16.0,牝3,(美浦)石栗,0,1:39.8,490(+4)
ダ1600m (左),3,0,53.0,大,シゲルレッドダイヤ,6,▲山田,164.3,15.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:40,2019/06/09(日),３歳未勝利,2,14.0,16.0,牡3,(美浦)和田勇,0,1:42.3,508(+6)
ダ1600m (左),5,0,53.0,1.1/2,オリバーヴォーグ,10,▲菅原明,38.1,8.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:40,2019/06/09(日),３歳未勝利,2,15.0,16.0,牡3,(美浦)尾形,0,1:42.6,498(0)
ダ1600m (左),8,0,56.0,大,プレイアディ,15,松岡,115.7,12.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：10:40,2019/06/09(日),３歳未勝利,2,16.0,16.0,牡3,(美浦)田中剛,0,1:50.1,478(+4)
芝1400m (左),3,150,54.0,,エスタジ,6,レーン,3.0,1.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:10,2019/06/09(日),３歳未勝利,3,1.0,18.0,牝3,(美浦)木村,300,1:21.2,434(-4)
芝1400m (左),7,140,54.0,6,ホーリーライン,13,戸崎圭,3.4,2.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:10,2019/06/09(日),３歳未勝利,3,2.0,18.0,牝3,(美浦)矢野,0,1:22.2,426(0)
芝1400m (左),5,3210,53.0,1/2,ウエスタンランポ,10,☆菊沢,254.2,16.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:10,2019/06/09(日),３歳未勝利,3,3.0,18.0,牝3,(美浦)深山,0,1:22.3,406(-8)
芝1400m (左),1,0,56.0,1/2,フジマサディープ,2,三浦,5.1,3.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:10,2019/06/09(日),３歳未勝利,3,4.0,18.0,牡3,(美浦)菊川,0,1:22.4,498(+6)
芝1400m (左),8,0,54.0,1.1/4,マーヴェラスクイン,16,内田博,7.7,4.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:10,2019/06/09(日),３歳未勝利,3,5.0,18.0,牝3,(美浦)古賀慎,0,1:22.6,412(0)
芝1400m (左),7,0,56.0,1/2,ラインコマンダー,15,横山典,30.4,7.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:10,2019/06/09(日),３歳未勝利,3,6.0,18.0,牡3,(美浦)水野,0,1:22.7,446(-4)
芝1400m (左),5,0,51.0,アタマ,コトブキスフェール,9,▲藤田菜,93.3,13.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:10,2019/06/09(日),３歳未勝利,3,7.0,18.0,牝3,(美浦)金成,0,1:22.7,426(-6)
芝1400m (左),7,0,54.0,1.3/4,アマレーン,14,柴田大,32.6,8.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:10,2019/06/09(日),３歳未勝利,3,8.0,18.0,牝3,(美浦)和田郎,0,1:23.0,478(+6)
芝1400m (左),6,0,54.0,クビ,ヒマワリ,12,石川,16.1,6.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:10,2019/06/09(日),３歳未勝利,3,9.0,18.0,牝3,(美浦)稲垣,0,1:23.0,504(-2)
芝1400m (左),2,0,52.0,3/4,ゲハイムローゼ,3,△野中,146.8,14.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:10,2019/06/09(日),３歳未勝利,3,10.0,18.0,牝3,(美浦)深山,0,1:23.1,446(-6)
芝1400m (左),2,0,56.0,1/2,タイガーストライプ,4,江田照,62.6,10.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:10,2019/06/09(日),３歳未勝利,3,11.0,18.0,牡3,(美浦)土田,0,1:23.2,456(-4)
芝1400m (左),8,0,53.0,3/4,ドラゴンエナジー,17,▲木幡育,86.7,11.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:10,2019/06/09(日),３歳未勝利,3,12.0,18.0,牡3,(美浦)大江原,0,1:23.3,460(0)
芝1400m (左),4,0,54.0,3,トレンドボブ,8,吉田豊,288.1,17.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:10,2019/06/09(日),３歳未勝利,3,13.0,18.0,牝3,(美浦)高橋文,0,1:23.8,432(-2)
芝1400m (左),8,0,54.0,1.1/4,トーセンバイオ,18,丹内,11.3,5.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:10,2019/06/09(日),３歳未勝利,3,14.0,18.0,牝3,(美浦)古賀史,0,1:24.0,446(+2)
芝1400m (左),1,0,54.0,1.1/4,ミラクルアゲイン,1,勝浦,89.8,12.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:10,2019/06/09(日),３歳未勝利,3,15.0,18.0,牝3,(美浦)堀井,0,1:24.2,428(-6)
芝1400m (左),6,0,53.0,1.1/4,テイエムワンダー,11,☆木幡巧,246.6,15.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:10,2019/06/09(日),３歳未勝利,3,16.0,18.0,牝3,(美浦)加藤和,0,1:24.4,428(+20)
芝1400m (左),3,0,54.0,大,ムーンシェイプト,5,丸山,58.1,9.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:10,2019/06/09(日),３歳未勝利,3,17.0,18.0,牝3,(美浦)尾関,0,1:26.8,440(-24)
芝1400m (左),4,0,54.0,除外,カイラーサナータ,7,菅原隆,,,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:10,2019/06/09(日),３歳未勝利,3,,18.0,牝3,(美浦)石毛,0,,474(+6)
芝2000m (左),1,110,54.0,,カナロアガール,2,三浦,2.7,1.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:40,2019/06/09(日),３歳未勝利,4,1.0,16.0,牝3,(美浦)田村,270,2:03.2,460(+2)
芝2000m (左),4,120,54.0,1.1/4,メイオール,8,大野,4.4,3.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:40,2019/06/09(日),３歳未勝利,4,2.0,16.0,牝3,(美浦)岩戸,0,2:03.4,450(-6)
芝2000m (左),1,130,56.0,1.1/4,フェリスナタール,1,ルメール,3.4,2.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:40,2019/06/09(日),３歳未勝利,4,3.0,16.0,牡3,(美浦)金成,0,2:03.6,494(-2)
芝2000m (左),6,0,56.0,1/2,マイネルモーディグ,12,丹内,22.2,6.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:40,2019/06/09(日),３歳未勝利,4,4.0,16.0,牡3,(美浦)宗像,0,2:03.7,468(+8)
芝2000m (左),7,0,56.0,アタマ,アースドラゴン,13,丸山,8.2,4.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:40,2019/06/09(日),３歳未勝利,4,5.0,16.0,牡3,(美浦)根本,0,2:03.7,472(-4)
芝2000m (左),6,0,56.0,1.3/4,アドマイヤクロス,11,田辺,36.3,9.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:40,2019/06/09(日),３歳未勝利,4,6.0,16.0,牡3,(美浦)上原,0,2:04.0,478(-2)
芝2000m (左),5,0,56.0,1.1/4,シックガニアン,9,柴田大,53.6,11.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:40,2019/06/09(日),３歳未勝利,4,7.0,16.0,牡3,(美浦)黒岩,0,2:04.2,458(+10)
芝2000m (左),3,0,56.0,1.1/4,ネクストスクワッド,6,柴山,226.6,13.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:40,2019/06/09(日),３歳未勝利,4,8.0,16.0,牡3,(美浦)林,0,2:04.4,428(-4)
芝2000m (左),2,0,55.0,ハナ,シンボリジョーク,3,☆横山武,25.5,7.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:40,2019/06/09(日),３歳未勝利,4,9.0,16.0,牡3,(美浦)菊川,0,2:04.4,480(-4)
芝2000m (左),7,0,56.0,1/2,ゴールドアックス,14,津村,20.7,5.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:40,2019/06/09(日),３歳未勝利,4,10.0,16.0,牡3,(美浦)小西,0,2:04.5,414(-6)
芝2000m (左),8,0,52.0,1/2,アトムアリス,16,△野中,50.9,10.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:40,2019/06/09(日),３歳未勝利,4,11.0,16.0,牝3,(美浦)松山,0,2:04.6,488(+4)
芝2000m (左),8,0,51.0,3,ミサトテスコ,15,▲山田,449.5,16.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:40,2019/06/09(日),３歳未勝利,4,12.0,16.0,牝3,(美浦)小桧山,0,2:05.1,434(+10)
芝2000m (左),4,0,51.0,ハナ,クワイエットナウ,7,▲大塚,340.6,15.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:40,2019/06/09(日),３歳未勝利,4,13.0,16.0,牝3,(美浦)松山,0,2:05.1,438(+6)
芝2000m (左),3,0,53.0,2,サバイバルルージュ,5,☆武藤,230.5,14.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:40,2019/06/09(日),３歳未勝利,4,14.0,16.0,牝3,(美浦)和田雄,0,2:05.4,488(-2)
芝2000m (左),5,0,54.0,1/2,ホワイトショーコ,10,江田照,178.2,12.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:40,2019/06/09(日),３歳未勝利,4,15.0,16.0,牝3,(美浦)本間,0,2:05.5,450(+2)
芝2000m (左),2,0,56.0,3.1/2,アダマース,4,黛,33.5,8.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：稍重 / 発走：11:40,2019/06/09(日),３歳未勝利,4,16.0,16.0,牡3,(美浦)尾関,0,2:06.1,512(0)
芝1800m (左),7,110,54.0,,ワーケア,8,ルメール,1.9,1.0,3回東京4日目 ２歳 ,天気：曇 / 馬場：稍重 / 発走：12:30,2019/06/09(日),２歳新馬,5,1.0,11.0,牡2,(美浦)手塚,190,1:51.0,484(0)
芝1800m (左),6,140,54.0,2.1/2,ウインカーネリアン,7,松岡,6.2,3.0,3回東京4日目 ２歳 ,天気：曇 / 馬場：稍重 / 発走：12:30,2019/06/09(日),２歳新馬,5,2.0,11.0,牡2,(美浦)鹿戸,0,1:51.4,476(0)
芝1800m (左),4,130,54.0,1/2,ゴルコンダ,4,レーン,4.8,2.0,3回東京4日目 ２歳 ,天気：曇 / 馬場：稍重 / 発走：12:30,2019/06/09(日),２歳新馬,5,3.0,11.0,牡2,(美浦)木村,0,1:51.5,534(0)
芝1800m (左),6,0,54.0,ハナ,コロンドール,6,田辺,54.6,9.0,3回東京4日目 ２歳 ,天気：曇 / 馬場：稍重 / 発走：12:30,2019/06/09(日),２歳新馬,5,4.0,11.0,牡2,(美浦)和田雄,0,1:51.5,496(0)
芝1800m (左),7,0,54.0,3/4,コスモインペリウム,9,丹内,35.0,6.0,3回東京4日目 ２歳 ,天気：曇 / 馬場：稍重 / 発走：12:30,2019/06/09(日),２歳新馬,5,5.0,11.0,牡2,(美浦)和田雄,0,1:51.6,482(0)
芝1800m (左),1,0,54.0,1.1/4,アピテソーロ,1,三浦,9.1,4.0,3回東京4日目 ２歳 ,天気：曇 / 馬場：稍重 / 発走：12:30,2019/06/09(日),２歳新馬,5,6.0,11.0,牡2,(美浦)武井,0,1:51.8,478(0)
芝1800m (左),5,0,53.0,4,ハーモニーマゼラン,5,☆木幡巧,10.3,5.0,3回東京4日目 ２歳 ,天気：曇 / 馬場：稍重 / 発走：12:30,2019/06/09(日),２歳新馬,5,7.0,11.0,牡2,(美浦)牧,0,1:52.5,512(0)
芝1800m (左),3,0,54.0,クビ,マラジェッツ,3,勝浦,155.5,10.0,3回東京4日目 ２歳 ,天気：曇 / 馬場：稍重 / 発走：12:30,2019/06/09(日),２歳新馬,5,8.0,11.0,牡2,(美浦)上原,0,1:52.6,446(0)
芝1800m (左),8,0,54.0,1.1/4,ペリトモレノ,11,杉原,201.1,11.0,3回東京4日目 ２歳 ,天気：曇 / 馬場：稍重 / 発走：12:30,2019/06/09(日),２歳新馬,5,9.0,11.0,牝2,(美浦)大江原,0,1:52.8,448(0)
芝1800m (左),2,0,54.0,クビ,ラシカルガイブ,2,柴田大,47.2,8.0,3回東京4日目 ２歳 ,天気：曇 / 馬場：稍重 / 発走：12:30,2019/06/09(日),２歳新馬,5,10.0,11.0,牝2,(美浦)伊藤大,0,1:52.8,432(0)
芝1800m (左),8,0,54.0,大,スキルショット,10,丸山,43.7,7.0,3回東京4日目 ２歳 ,天気：曇 / 馬場：稍重 / 発走：12:30,2019/06/09(日),２歳新馬,5,11.0,11.0,牡2,(美浦)加藤士,0,1:56.9,474(0)
ダ1400m (左),3,200,55.0,,カーリングストーン,5,☆菊沢,6.2,3.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：13:00,2019/06/09(日),３歳未勝利,6,1.0,16.0,牡3,(美浦)菊沢,620,1:24.9,472(+14)
ダ1400m (左),8,180,54.0,クビ,タイトロープウィン,16,三浦,4.3,1.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：13:00,2019/06/09(日),３歳未勝利,6,2.0,16.0,牝3,(美浦)藤原辰,0,1:24.9,420(+2)
ダ1400m (左),5,280,54.0,1,ニシノビアンカ,9,内田博,12.6,6.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：13:00,2019/06/09(日),３歳未勝利,6,3.0,16.0,牝3,(美浦)杉浦,0,1:25.1,466(+2)
ダ1400m (左),1,0,56.0,1.1/2,トーセンアトランタ,1,菅原隆,7.9,5.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：13:00,2019/06/09(日),３歳未勝利,6,4.0,16.0,牡3,(美浦)小野,0,1:25.3,470(0)
ダ1400m (左),5,0,56.0,クビ,ノワールムーティエ,10,丸山,6.8,4.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：13:00,2019/06/09(日),３歳未勝利,6,5.0,16.0,牡3,(美浦)林,0,1:25.3,506(-4)
ダ1400m (左),7,0,54.0,クビ,アマゾニカ,14,津村,14.3,7.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：13:00,2019/06/09(日),３歳未勝利,6,6.0,16.0,牝3,(美浦)矢野,0,1:25.4,452(+10)
ダ1400m (左),6,0,54.0,3/4,キアレッツァ,11,石川,15.1,8.0,3回東京4日目 ３歳 ,天気：曇 / 馬場：重 / 発走：13:00,2019/06/09(日),３歳未勝利,6,7.0,16.0,牝3,(美浦)萩原,0,1:25.5,424(-2)
