course_detail,frame,fukusho,futan,gap,horse,horse_num,jockey,odds,pop,race_category,race_condition,race_date,race_name,race_num,rank,run_count,sexage,stable,tansho,time,weight
芝1800m (右),1,110,54.0,,ゴールドギア,1,ルメール,1.8,1,2回函館1日目 ３歳上 サラ３歳上５００万下,天気：雨 / 馬場：稍重 / 発走：14:50,2018/07/07(土),八雲特別,10,1,8.0,牡3,(美浦)伊藤圭,180,1:50.7,468(+2)
芝1800m (右),8,130,54.0,2,○地トーセンスーリヤ,8,四位,4.8,3,2回函館1日目 ３歳上 サラ３歳上５００万下,天気：雨 / 馬場：稍重 / 発走：14:50,2018/07/07(土),八雲特別,10,2,8.0,牡3,(美浦)小野,0,1:51.0,472(+6)
芝1800m (右),5,240,57.0,1.3/4,○地ホウオウジャンプ,5,岩田,17.0,5,2回函館1日目 ３歳上 サラ３歳上５００万下,天気：雨 / 馬場：稍重 / 発走：14:50,2018/07/07(土),八雲特別,10,3,8.0,牡4,(美浦)池上,0,1:51.3,496(-10)
芝1800m (右),6,0,57.0,1/2,ショウナンサニー,6,池添,9.9,4,2回函館1日目 ３歳上 サラ３歳上５００万下,天気：雨 / 馬場：稍重 / 発走：14:50,2018/07/07(土),八雲特別,10,4,8.0,牡4,(栗東)須貝,0,1:51.4,480(-4)
芝1800m (右),7,0,52.0,1/2,ダンシングチコ,7,藤岡康,3.6,2,2回函館1日目 ３歳上 サラ３歳上５００万下,天気：雨 / 馬場：稍重 / 発走：14:50,2018/07/07(土),八雲特別,10,5,8.0,牝3,(美浦)大竹,0,1:51.5,472(+8)
芝1800m (右),2,0,57.0,3/4,フライングゲット,2,丹内,132.8,8,2回函館1日目 ３歳上 サラ３歳上５００万下,天気：雨 / 馬場：稍重 / 発走：14:50,2018/07/07(土),八雲特別,10,6,8.0,牡4,(美浦)岩戸,0,1:51.6,448(0)
芝1800m (右),3,0,54.0,アタマ,アルゴセイコウ,3,菱田,23.5,6,2回函館1日目 ３歳上 サラ３歳上５００万下,天気：雨 / 馬場：稍重 / 発走：14:50,2018/07/07(土),八雲特別,10,7,8.0,牡3,(栗東)角田,0,1:51.6,464(-2)
芝1800m (右),4,0,57.0,8,シャイニードライヴ,4,木幡巧,94.5,7,2回函館1日目 ３歳上 サラ３歳上５００万下,天気：雨 / 馬場：稍重 / 発走：14:50,2018/07/07(土),八雲特別,10,8,8.0,セ4,(美浦)佐藤,0,1:52.9,444(-2)
芝2000m (右),8,110,57.0,,マイスタイル,11,田中勝,1.8,1,2回函館1日目 ３歳上 サラ３歳上１６００万下,天気：雨 / 馬場：稍重 / 発走：15:25,2018/07/07(土),五稜郭Ｓ,11,1,11.0,牡4,(栗東)昆,180,2:01.5,460(-2)
芝2000m (右),4,130,57.0,3,スティッフェリオ,4,北村友,4.5,2,2回函館1日目 ３歳上 サラ３歳上１６００万下,天気：雨 / 馬場：稍重 / 発走：15:25,2018/07/07(土),五稜郭Ｓ,11,2,11.0,牡4,(栗東)音無,0,2:02.0,450(0)
芝2000m (右),1,150,57.0,3.1/2,ドレッドノータス,1,藤岡康,7.7,4,2回函館1日目 ３歳上 サラ３歳上１６００万下,天気：雨 / 馬場：稍重 / 発走：15:25,2018/07/07(土),五稜郭Ｓ,11,3,11.0,セ5,(栗東)矢作,0,2:02.6,450(0)
芝2000m (右),6,0,57.0,1,メイショウフェイク,7,菱田,10.5,5,2回函館1日目 ３歳上 サラ３歳上１６００万下,天気：雨 / 馬場：稍重 / 発走：15:25,2018/07/07(土),五稜郭Ｓ,11,4,11.0,牡6,(美浦)奥平,0,2:02.8,510(-4)
芝2000m (右),8,0,57.0,3/4,○地エリモジパング,10,黛,133.2,9,2回函館1日目 ３歳上 サラ３歳上１６００万下,天気：雨 / 馬場：稍重 / 発走：15:25,2018/07/07(土),五稜郭Ｓ,11,5,11.0,牡8,(美浦)中野,0,2:02.9,472(+12)
芝2000m (右),7,0,57.0,2.1/2,ギブアンドテイク,8,岩田,35.9,7,2回函館1日目 ３歳上 サラ３歳上１６００万下,天気：雨 / 馬場：稍重 / 発走：15:25,2018/07/07(土),五稜郭Ｓ,11,6,11.0,セ7,(美浦)鹿戸,0,2:03.3,482(+10)
芝2000m (右),2,0,57.0,1/2,アクート,2,ルメール,7.4,3,2回函館1日目 ３歳上 サラ３歳上１６００万下,天気：雨 / 馬場：稍重 / 発走：15:25,2018/07/07(土),五稜郭Ｓ,11,7,11.0,牡5,(美浦)宗像,0,2:03.4,442(+2)
芝2000m (右),3,0,57.0,1.1/2,トレクァルティスタ,3,丸山,52.0,8,2回函館1日目 ３歳上 サラ３歳上１６００万下,天気：雨 / 馬場：稍重 / 発走：15:25,2018/07/07(土),五稜郭Ｓ,11,8,11.0,セ7,(美浦)藤沢和,0,2:03.6,492(+10)
芝2000m (右),6,0,57.0,1/2,ワールドレーヴ,6,蛯名,261.1,11,2回函館1日目 ３歳上 サラ３歳上１６００万下,天気：雨 / 馬場：稍重 / 発走：15:25,2018/07/07(土),五稜郭Ｓ,11,9,11.0,牡8,(美浦)鹿戸,0,2:03.7,488(+18)
芝2000m (右),7,0,57.0,2.1/2,ショウナンマルシェ,9,池添,13.8,6,2回函館1日目 ３歳上 サラ３歳上１６００万下,天気：雨 / 馬場：稍重 / 発走：15:25,2018/07/07(土),五稜郭Ｓ,11,10,11.0,セ7,(美浦)和田勇,0,2:04.1,478(+2)
芝2000m (右),5,0,57.0,大,○地スズカビスタ,5,川島,211.8,10,2回函館1日目 ３歳上 サラ３歳上１６００万下,天気：雨 / 馬場：稍重 / 発走：15:25,2018/07/07(土),五稜郭Ｓ,11,11,11.0,牡7,(栗東)谷,0,2:06.6,458(+2)
ダ1000m (右),6,120,57.0,,レイダー,8,藤岡康,2.9,1,2回函館1日目 ３歳上 サラ３歳上１０００万下,天気：雨 / 馬場：重 / 発走：16:05,2018/07/07(土),噴火湾特別,12,1,12.0,牡4,(美浦)堀,290,0:58.2,524(-2)
ダ1000m (右),7,130,55.0,2.1/2,タマモコーラス,10,四位,3.6,2,2回函館1日目 ３歳上 サラ３歳上１０００万下,天気：雨 / 馬場：重 / 発走：16:05,2018/07/07(土),噴火湾特別,12,2,12.0,牝4,(栗東)武英,0,0:58.6,458(-2)
ダ1000m (右),8,180,57.0,1.1/4,ブレイヴバローズ,12,菱田,8.2,4,2回函館1日目 ３歳上 サラ３歳上１０００万下,天気：雨 / 馬場：重 / 発走：16:05,2018/07/07(土),噴火湾特別,12,3,12.0,牡4,(栗東)角田,0,0:58.8,472(+2)
ダ1000m (右),7,0,54.0,1,ライオンボス,9,北村友,18.1,6,2回函館1日目 ３歳上 サラ３歳上１０００万下,天気：雨 / 馬場：重 / 発走：16:05,2018/07/07(土),噴火湾特別,12,4,12.0,牡3,(美浦)和田郎,0,0:59.0,514(-4)
ダ1000m (右),5,0,57.0,クビ,ハングリーベン,6,吉田隼,9.9,5,2回函館1日目 ３歳上 サラ３歳上１０００万下,天気：雨 / 馬場：重 / 発走：16:05,2018/07/07(土),噴火湾特別,12,5,12.0,牡4,(美浦)武井,0,0:59.0,450(+6)
ダ1000m (右),4,0,57.0,3/4,○外スーパーモリオン,4,岩田,4.3,3,2回函館1日目 ３歳上 サラ３歳上１０００万下,天気：雨 / 馬場：重 / 発走：16:05,2018/07/07(土),噴火湾特別,12,6,12.0,牡4,(栗東)浅見,0,0:59.1,508(0)
ダ1000m (右),6,0,55.0,1.1/4,クリノレオノール,7,城戸,34.4,8,2回函館1日目 ３歳上 サラ３歳上１０００万下,天気：雨 / 馬場：重 / 発走：16:05,2018/07/07(土),噴火湾特別,12,7,12.0,牝4,(美浦)星野,0,0:59.3,456(+10)
ダ1000m (右),1,0,55.0,クビ,ヤマニンシャンデル,1,勝浦,56.2,10,2回函館1日目 ３歳上 サラ３歳上１０００万下,天気：雨 / 馬場：重 / 発走：16:05,2018/07/07(土),噴火湾特別,12,8,12.0,牝6,(美浦)栗田徹,0,0:59.4,468(-2)
ダ1000m (右),5,0,57.0,1.3/4,○地グレートブレス,5,丸山,71.9,11,2回函館1日目 ３歳上 サラ３歳上１０００万下,天気：雨 / 馬場：重 / 発走：16:05,2018/07/07(土),噴火湾特別,12,9,12.0,牡6,(栗東)高柳大,0,0:59.7,520(-6)
ダ1000m (右),2,0,57.0,1.3/4,リリーウイナー,2,藤懸,186.8,12,2回函館1日目 ３歳上 サラ３歳上１０００万下,天気：雨 / 馬場：重 / 発走：16:05,2018/07/07(土),噴火湾特別,12,10,12.0,牡6,(栗東)平田,0,1:00.0,524(+2)
ダ1000m (右),8,0,55.0,1/2,アリンナ,11,小崎,23.5,7,2回函館1日目 ３歳上 サラ３歳上１０００万下,天気：雨 / 馬場：重 / 発走：16:05,2018/07/07(土),噴火湾特別,12,11,12.0,牝4,(栗東)松元,0,1:00.1,428(-2)
