course_detail,frame,fukusho,futan,gap,horse,horse_num,jockey,odds,pop,race_category,race_condition,race_date,race_name,race_num,rank,run_count,sexage,stable,tansho,time,weight
芝2000m (右),4,110,55.0,,サートゥルナーリア,5,Ｍデムーロ,1.8,1,5回中山9日目 ２歳 サラ２歳オープン,天気：晴 / 馬場：良 / 発走：15:30,2018/12/28(金),ホープフルＳ ,11,1,13.0,牡2,(栗東)中竹,180,2:01.6,500(+12)
芝2000m (右),6,150,55.0,1.1/2,アドマイヤジャスタ,8,ルメール,6.2,2,5回中山9日目 ２歳 サラ２歳オープン,天気：晴 / 馬場：良 / 発走：15:30,2018/12/28(金),ホープフルＳ ,11,2,13.0,牡2,(栗東)須貝,0,2:01.8,504(+4)
芝2000m (右),1,140,55.0,3/4,ニシノデイジー,1,勝浦,6.6,3,5回中山9日目 ２歳 サラ２歳オープン,天気：晴 / 馬場：良 / 発走：15:30,2018/12/28(金),ホープフルＳ ,11,3,13.0,牡2,(美浦)高木,0,2:01.9,490(+4)
芝2000m (右),8,0,55.0,1.1/2,コスモカレンドゥラ,13,戸崎圭,41.6,8,5回中山9日目 ２歳 サラ２歳オープン,天気：晴 / 馬場：良 / 発走：15:30,2018/12/28(金),ホープフルＳ ,11,4,13.0,牡2,(美浦)田中博,0,2:02.2,444(+2)
芝2000m (右),2,0,55.0,ハナ,ブレイキングドーン,2,福永,9.9,4,5回中山9日目 ２歳 サラ２歳オープン,天気：晴 / 馬場：良 / 発走：15:30,2018/12/28(金),ホープフルＳ ,11,5,13.0,牡2,(栗東)中竹,0,2:02.2,494(+6)
芝2000m (右),7,0,55.0,アタマ,ヴァンドギャルド,11,Ｃデムーロ,10.4,5,5回中山9日目 ２歳 サラ２歳オープン,天気：晴 / 馬場：良 / 発走：15:30,2018/12/28(金),ホープフルＳ ,11,6,13.0,牡2,(栗東)藤原英,0,2:02.2,466(+6)
芝2000m (右),4,0,55.0,1/2,ヒルノダカール,4,松田,68.7,9,5回中山9日目 ２歳 サラ２歳オープン,天気：晴 / 馬場：良 / 発走：15:30,2018/12/28(金),ホープフルＳ ,11,7,13.0,牡2,(栗東)北出,0,2:02.3,520(+8)
芝2000m (右),3,0,55.0,ハナ,キングリスティア,3,内田博,24.4,6,5回中山9日目 ２歳 サラ２歳オープン,天気：晴 / 馬場：良 / 発走：15:30,2018/12/28(金),ホープフルＳ ,11,8,13.0,牡2,(栗東)河内,0,2:02.3,506(+4)
芝2000m (右),5,0,55.0,2.1/2,ミッキーブラック,7,マーフィー,35.8,7,5回中山9日目 ２歳 サラ２歳オープン,天気：晴 / 馬場：良 / 発走：15:30,2018/12/28(金),ホープフルＳ ,11,9,13.0,牡2,(栗東)音無,0,2:02.7,476(+4)
芝2000m (右),7,0,55.0,1.1/2,マードレヴォイス,10,三浦,436.3,13,5回中山9日目 ２歳 サラ２歳オープン,天気：晴 / 馬場：良 / 発走：15:30,2018/12/28(金),ホープフルＳ ,11,10,13.0,牡2,(美浦)田村,0,2:02.9,460(0)
芝2000m (右),6,0,55.0,1.1/4,ジャストアジゴロ,9,田辺,70.3,10,5回中山9日目 ２歳 サラ２歳オープン,天気：晴 / 馬場：良 / 発走：15:30,2018/12/28(金),ホープフルＳ ,11,11,13.0,牡2,(美浦)大和田,0,2:03.1,450(+4)
