course_detail,frame,fukusho,futan,gap,horse,horse_num,jockey,odds,pop,race_category,race_condition,race_date,race_name,race_num,rank,run_count,sexage,stable,tansho,time,weight
ダ1800m (左),1,190,57.0,,クリノフウジン,2,Ｍデムーロ,5.4,3,3回中京4日目 ３歳上 ,天気：晴 / 馬場：不良 / 発走：16:15,2018/07/08(日),３歳上５００万下,12,1,16.0,牡4,(栗東)高橋忠,540,1:50.6,490(-6)
ダ1800m (左),4,250,57.0,1.1/4,グランセノーテ,7,川田,9.7,5,3回中京4日目 ３歳上 ,天気：晴 / 馬場：不良 / 発走：16:15,2018/07/08(日),３歳上５００万下,12,2,16.0,牡5,(栗東)鮫島,0,1:50.8,536(0)
ダ1800m (左),5,140,57.0,1.3/4,ダンサクドゥーロ,9,幸,3.3,1,3回中京4日目 ３歳上 ,天気：晴 / 馬場：不良 / 発走：16:15,2018/07/08(日),３歳上５００万下,12,3,16.0,牡4,(栗東)松永昌,0,1:51.1,508(-6)
ダ1800m (左),8,0,57.0,1.3/4,マルヨシャバーリー,15,高倉,29.3,10,3回中京4日目 ３歳上 ,天気：晴 / 馬場：不良 / 発走：16:15,2018/07/08(日),３歳上５００万下,12,4,16.0,牡4,(栗東)牧田,0,1:51.4,476(-6)
ダ1800m (左),2,0,54.0,クビ,テイエムヨハネス,3,酒井,13.9,6,3回中京4日目 ３歳上 ,天気：晴 / 馬場：不良 / 発走：16:15,2018/07/08(日),３歳上５００万下,12,5,16.0,牡3,(栗東)飯田雄,0,1:51.4,502(+2)
ダ1800m (左),8,0,57.0,クビ,○地ヒルノケープタウン,16,太宰,130.4,13,3回中京4日目 ３歳上 ,天気：晴 / 馬場：不良 / 発走：16:15,2018/07/08(日),３歳上５００万下,12,6,16.0,牡4,(栗東)昆,0,1:51.5,522(-8)
ダ1800m (左),2,0,57.0,アタマ,セヴィルロアー,4,浜中,36.0,11,3回中京4日目 ３歳上 ,天気：晴 / 馬場：不良 / 発走：16:15,2018/07/08(日),３歳上５００万下,12,7,16.0,牡4,(栗東)森田,0,1:51.5,482(+6)
ダ1800m (左),3,0,55.0,1/2,コンプリートベスト,6,和田,17.1,7,3回中京4日目 ３歳上 ,天気：晴 / 馬場：不良 / 発走：16:15,2018/07/08(日),３歳上５００万下,12,8,16.0,牝4,(栗東)佐々木,0,1:51.6,466(-2)
ダ1800m (左),1,0,54.0,4,マンナム,1,松若,22.3,8,3回中京4日目 ３歳上 ,天気：晴 / 馬場：不良 / 発走：16:15,2018/07/08(日),３歳上５００万下,12,9,16.0,牡3,(栗東)西村,0,1:52.3,484(0)
ダ1800m (左),7,0,54.0,1/2,マリオ,13,松山,40.6,12,3回中京4日目 ３歳上 ,天気：晴 / 馬場：不良 / 発走：16:15,2018/07/08(日),３歳上５００万下,12,10,16.0,牡3,(栗東)安達,0,1:52.4,494(+10)
