course_detail,frame,fukusho,futan,gap,horse,horse_num,jockey,odds,pop,race_category,race_condition,race_date,race_name,race_num,rank,run_count,sexage,stable,tansho,time,weight
芝1400m (右 外),8,0,55.0,1.3/4,ダイメイフジ,11,浜中,3.9,1.0,1回京都7日目 ４歳上 サラ４歳上１６００万下,天気：曇 / 馬場：良 / 発走：15:35,2018/01/21(日),石清水Ｓ,11,11.0,11.0,牡4,(栗東)森田,0,1:24.1,510(0)
ダ1200m (右),7,180,55.0,,メイショウアリソン,13,☆荻野極,3.1,1.0,1回京都7日目 ４歳上 ,天気：曇 / 馬場：稍重 / 発走：16:10,2018/01/21(日),４歳上１０００万下,12,1.0,16.0,牡4,(栗東)池添兼,310,1:12.0,490(0)
ダ1200m (右),7,3750,57.0,3,○地ゼットマックイーン,14,水口,205.3,16.0,1回京都7日目 ４歳上 ,天気：曇 / 馬場：稍重 / 発走：16:10,2018/01/21(日),４歳上１０００万下,12,2.0,16.0,牡5,(栗東)吉田,0,1:12.5,456(-4)
ダ1200m (右),4,1780,55.0,3/4,○地ブロンズテーラー,7,柴田未,118.3,14.0,1回京都7日目 ４歳上 ,天気：曇 / 馬場：稍重 / 発走：16:10,2018/01/21(日),４歳上１０００万下,12,3.0,16.0,牝7,(栗東)飯田雄,0,1:12.6,470(0)
ダ1200m (右),8,0,57.0,クビ,サンビショップ,16,川島,31.7,10.0,1回京都7日目 ４歳上 ,天気：曇 / 馬場：稍重 / 発走：16:10,2018/01/21(日),４歳上１０００万下,12,4.0,16.0,セ6,(栗東)谷,0,1:12.7,466(+8)
ダ1200m (右),6,0,57.0,ハナ,パッシングブリーズ,12,小牧,25.1,9.0,1回京都7日目 ４歳上 ,天気：曇 / 馬場：稍重 / 発走：16:10,2018/01/21(日),４歳上１０００万下,12,5.0,16.0,牡7,(栗東)浅見,0,1:12.7,488(-2)
ダ1200m (右),3,0,54.0,3/4,タマモコーラス,6,幸,6.4,4.0,1回京都7日目 ４歳上 ,天気：曇 / 馬場：稍重 / 発走：16:10,2018/01/21(日),４歳上１０００万下,12,6.0,16.0,牝4,(栗東)佐藤正,0,1:12.8,450(0)
ダ1200m (右),4,0,55.0,クビ,シルバードリーム,8,鮫島駿,21.0,8.0,1回京都7日目 ４歳上 ,天気：曇 / 馬場：稍重 / 発走：16:10,2018/01/21(日),４歳上１０００万下,12,7.0,16.0,牝5,(栗東)加用,0,1:12.9,476(+2)
ダ1200m (右),5,0,57.0,クビ,コンドルヒデオ,9,高倉,86.8,13.0,1回京都7日目 ４歳上 ,天気：曇 / 馬場：稍重 / 発走：16:10,2018/01/21(日),４歳上１０００万下,12,8.0,16.0,牡6,(栗東)牧浦,0,1:12.9,516(+4)
ダ1200m (右),8,0,55.0,クビ,メイショウタラチネ,15,川田,5.6,2.0,1回京都7日目 ４歳上 ,天気：曇 / 馬場：稍重 / 発走：16:10,2018/01/21(日),４歳上１０００万下,12,9.0,16.0,牝6,(栗東)高橋忠,0,1:13.0,470(0)
ダ1200m (右),5,0,57.0,ハナ,○地アドマイヤシャドウ,10,国分優,18.8,7.0,1回京都7日目 ４歳上 ,天気：曇 / 馬場：稍重 / 発走：16:10,2018/01/21(日),４歳上１０００万下,12,10.0,16.0,牡9,(栗東)中尾,0,1:13.0,504(+2)
ダ1200m (右),2,0,57.0,アタマ,テーオーソルジャー,4,鮫島良,41.9,11.0,1回京都7日目 ４歳上 ,天気：曇 / 馬場：稍重 / 発走：16:10,2018/01/21(日),４歳上１０００万下,12,11.0,16.0,牡7,(栗東)宮,0,1:13.0,474(+10)
ダ1200m (右),1,0,57.0,1/2,ユアマイラブ,2,浜中,7.7,5.0,1回京都7日目 ４歳上 ,天気：曇 / 馬場：稍重 / 発走：16:10,2018/01/21(日),４歳上１０００万下,12,12.0,16.0,牡5,(栗東)安田隆,0,1:13.1,452(-6)
ダ1200m (右),3,0,55.0,クビ,オンリーワンスター,5,岩崎,56.6,12.0,1回京都7日目 ４歳上 ,天気：曇 / 馬場：稍重 / 発走：16:10,2018/01/21(日),４歳上１０００万下,12,13.0,16.0,牝5,(栗東)柴田光,0,1:13.1,448(0)
ダ1200m (右),1,0,57.0,1.1/2,ナムラヒューマン,1,福永,6.1,3.0,1回京都7日目 ４歳上 ,天気：曇 / 馬場：稍重 / 発走：16:10,2018/01/21(日),４歳上１０００万下,12,14.0,16.0,牡6,(栗東)浜田,0,1:13.4,468(0)
ダ1200m (右),2,0,55.0,3/4,タイセイラナキラ,3,国分恭,14.7,6.0,1回京都7日目 ４歳上 ,天気：曇 / 馬場：稍重 / 発走：16:10,2018/01/21(日),４歳上１０００万下,12,15.0,16.0,牝5,(栗東)西村,0,1:13.5,518(+14)
ダ1200m (右),6,0,56.0,9,マイアベーア,11,☆加藤,152.0,15.0,1回京都7日目 ４歳上 ,天気：曇 / 馬場：稍重 / 発走：16:10,2018/01/21(日),４歳上１０００万下,12,16.0,16.0,牡6,(栗東)西村,0,1:15.0,476(0)
ダ1200m (右),8,110,56.0,,メイショウカギロイ,14,武豊,1.6,1.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:01,2018/01/27(土),３歳未勝利,1,1.0,15.0,牡3,(栗東)中村,160,1:13.9,490(+2)
ダ1200m (右),8,1270,56.0,1/2,メイショウバルコラ,15,古川,94.4,11.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:01,2018/01/27(土),３歳未勝利,1,2.0,15.0,牡3,(栗東)藤沢則,0,1:14.0,506(-2)
ダ1200m (右),6,790,55.0,3.1/2,キングリーフィスト,10,☆荻野極,55.4,8.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:01,2018/01/27(土),３歳未勝利,1,3.0,15.0,牡3,(栗東)清水久,0,1:14.6,498(-2)
ダ1200m (右),4,0,56.0,1.1/4,ハルキストン,6,岡田,29.6,6.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:01,2018/01/27(土),３歳未勝利,1,4.0,15.0,牡3,(栗東)浅見,0,1:14.8,442(0)
ダ1200m (右),2,0,56.0,1.1/4,グランロックハート,2,池添,21.1,5.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:01,2018/01/27(土),３歳未勝利,1,5.0,15.0,牡3,(栗東)浜田,0,1:15.0,508(0)
ダ1200m (右),2,0,56.0,クビ,パープルヒストリー,3,田中健,76.5,10.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:01,2018/01/27(土),３歳未勝利,1,6.0,15.0,牡3,(栗東)福島,0,1:15.1,424(+8)
ダ1200m (右),6,0,54.0,ハナ,ヤマザクラ,11,菱田,6.8,3.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:01,2018/01/27(土),３歳未勝利,1,7.0,15.0,牝3,(栗東)飯田雄,0,1:15.1,494(-2)
ダ1200m (右),4,0,56.0,クビ,ビッグボス,7,和田,4.6,2.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:01,2018/01/27(土),３歳未勝利,1,8.0,15.0,牡3,(栗東)音無,0,1:15.1,486(0)
ダ1200m (右),5,0,56.0,クビ,キョウワヴィラン,9,竹之下,111.1,12.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:01,2018/01/27(土),３歳未勝利,1,9.0,15.0,牡3,(栗東)千田,0,1:15.2,476(-14)
ダ1200m (右),3,0,51.0,クビ,ナガラリバー,5,▲三津谷,225.5,14.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:01,2018/01/27(土),３歳未勝利,1,10.0,15.0,牝3,(栗東)福島,0,1:15.2,418(-6)
ダ1200m (右),1,0,56.0,3/4,リュウノシャツ,1,幸,10.7,4.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:01,2018/01/27(土),３歳未勝利,1,11.0,15.0,牡3,(栗東)石橋,0,1:15.3,470(-10)
ダ1200m (右),7,0,56.0,1.1/2,ヒロノオウカン,13,小牧,283.9,15.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:01,2018/01/27(土),３歳未勝利,1,12.0,15.0,牡3,(栗東)服部,0,1:15.6,434(-4)
ダ1200m (右),3,0,56.0,2.1/2,マンテンファースト,4,佐久間,74.0,9.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:01,2018/01/27(土),３歳未勝利,1,13.0,15.0,牡3,(栗東)沖,0,1:16.0,480(-2)
ダ1200m (右),5,0,56.0,1/2,アールビット,8,高倉,49.9,7.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:01,2018/01/27(土),３歳未勝利,1,14.0,15.0,牡3,(美浦)田島,0,1:16.1,450(-6)
ダ1200m (右),7,0,55.0,1/2,トウケイアインマル,12,☆加藤,148.4,13.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:01,2018/01/27(土),３歳未勝利,1,15.0,15.0,牡3,(栗東)沖,0,1:16.2,468(-2)
ダ1800m (右),3,260,56.0,,ダイシンカローリ,3,岩田,26.4,6.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:30,2018/01/27(土),３歳未勝利,2,1.0,11.0,牡3,(栗東)庄野,2640,1:54.8,506(-6)
ダ1800m (右),7,110,56.0,2.1/2,キンショーヘニー,8,幸,1.5,1.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:30,2018/01/27(土),３歳未勝利,2,2.0,11.0,牡3,(栗東)中村,0,1:55.2,494(0)
ダ1800m (右),8,110,56.0,5,タマモストーム,11,鮫島駿,3.4,2.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:30,2018/01/27(土),３歳未勝利,2,3.0,11.0,牡3,(栗東)川村,0,1:56.0,498(0)
ダ1800m (右),1,0,56.0,10,ケンイーサリアム,1,国分優,256.0,11.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:30,2018/01/27(土),３歳未勝利,2,4.0,11.0,牡3,(栗東)大根田,0,1:57.6,472(+2)
ダ1800m (右),5,0,56.0,1/2,アリュールベルン,5,菱田,135.7,10.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:30,2018/01/27(土),３歳未勝利,2,5.0,11.0,牡3,(栗東)鮫島,0,1:57.7,484(+4)
ダ1800m (右),6,0,56.0,アタマ,ナムラシシマル,7,小林,36.3,7.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:30,2018/01/27(土),３歳未勝利,2,6.0,11.0,牡3,(栗東)目野,0,1:57.7,502(-4)
ダ1800m (右),7,0,55.0,3/4,ロイジービヴ,9,☆荻野極,11.0,3.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:30,2018/01/27(土),３歳未勝利,2,7.0,11.0,牡3,(栗東)安達,0,1:57.8,520(-2)
ダ1800m (右),6,0,54.0,1.3/4,ドッペルゲンガー,6,高倉,80.5,9.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:30,2018/01/27(土),３歳未勝利,2,8.0,11.0,牝3,(栗東)杉山,0,1:58.1,456(-8)
ダ1800m (右),8,0,56.0,5,ダイシンクワトロ,10,和田,21.3,5.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:30,2018/01/27(土),３歳未勝利,2,9.0,11.0,牡3,(栗東)森,0,1:59.0,506(+4)
ダ1800m (右),4,0,54.0,大,グログラン,4,川島,76.5,8.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:30,2018/01/27(土),３歳未勝利,2,10.0,11.0,牝3,(栗東)荒川,0,2:00.9,450(-4)
ダ1800m (右),2,0,55.0,大,シゲルサツマイモ,2,☆加藤,16.9,4.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：10:30,2018/01/27(土),３歳未勝利,2,11.0,11.0,牡3,(栗東)大橋,0,2:03.6,484(+28)
ダ1200m (右),8,110,56.0,,○外シヴァージ,16,川田,1.2,1.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:00,2018/01/27(土),３歳新馬,3,1.0,16.0,牡3,(栗東)野中,120,1:14.7,496(0)
ダ1200m (右),7,720,54.0,3,ヒロノオリオン,14,国分優,68.2,10.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:00,2018/01/27(土),３歳新馬,3,2.0,16.0,牝3,(栗東)高橋康,0,1:15.2,482(0)
ダ1200m (右),3,630,56.0,3,ミキノトムトム,6,小牧,41.6,8.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:00,2018/01/27(土),３歳新馬,3,3.0,16.0,牡3,(栗東)大橋,0,1:15.7,478(0)
ダ1200m (右),5,0,54.0,2,ウォーターシドモア,10,酒井,16.7,5.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:00,2018/01/27(土),３歳新馬,3,4.0,16.0,牝3,(栗東)田所,0,1:16.0,468(0)
ダ1200m (右),2,0,56.0,1.3/4,ノボマハロ,4,古川,29.0,6.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:00,2018/01/27(土),３歳新馬,3,5.0,16.0,牡3,(美浦)天間,0,1:16.3,514(0)
ダ1200m (右),3,0,56.0,クビ,ソリロキー,5,鮫島駿,15.4,4.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:00,2018/01/27(土),３歳新馬,3,6.0,16.0,牡3,(栗東)高橋忠,0,1:16.3,542(0)
ダ1200m (右),1,0,56.0,1,エースロッカー,1,池添,13.7,3.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:00,2018/01/27(土),３歳新馬,3,7.0,16.0,牡3,(美浦)中川,0,1:16.5,474(0)
ダ1200m (右),2,0,56.0,3,エンマダイオウ,3,幸,9.2,2.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:00,2018/01/27(土),３歳新馬,3,8.0,16.0,牡3,(栗東)佐々木,0,1:17.0,500(0)
ダ1200m (右),4,0,53.0,クビ,○外アンカーテソーロ,8,☆荻野極,45.9,9.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:00,2018/01/27(土),３歳新馬,3,9.0,16.0,牝3,(栗東)吉村,0,1:17.0,486(0)
ダ1200m (右),5,0,54.0,1,ラカマロネス,9,和田,35.8,7.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:00,2018/01/27(土),３歳新馬,3,10.0,16.0,牝3,(栗東)岡田,0,1:17.2,454(0)
ダ1200m (右),4,0,54.0,2,ニホンピロカラス,7,高倉,144.7,14.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:00,2018/01/27(土),３歳新馬,3,11.0,16.0,牝3,(栗東)服部,0,1:17.5,424(0)
ダ1200m (右),6,0,56.0,ハナ,クリノゴーギャン,12,田中健,93.3,12.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:00,2018/01/27(土),３歳新馬,3,12.0,16.0,牡3,(栗東)川村,0,1:17.5,458(0)
ダ1200m (右),1,0,56.0,クビ,ゲットオーバー,2,岩田,93.2,11.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:00,2018/01/27(土),３歳新馬,3,13.0,16.0,牡3,(栗東)高橋忠,0,1:17.6,414(0)
ダ1200m (右),8,0,56.0,2.1/2,マレインジェニイ,15,菱田,122.4,13.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:00,2018/01/27(土),３歳新馬,3,14.0,16.0,牡3,(栗東)岡田,0,1:18.0,472(0)
ダ1200m (右),7,0,56.0,クビ,カワキタモダン,13,荻野琢,348.2,16.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:00,2018/01/27(土),３歳新馬,3,15.0,16.0,セ3,(栗東)羽月,0,1:18.1,420(0)
ダ1200m (右),6,0,55.0,大,リッカモーリス,11,☆加藤,313.7,15.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:00,2018/01/27(土),３歳新馬,3,16.0,16.0,牡3,(栗東)藤沢則,0,1:20.0,416(0)
ダ1800m (右),1,160,56.0,,アスクハードスパン,1,川田,5.9,3.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:30,2018/01/27(土),３歳５００万下,4,1.0,9.0,牡3,(栗東)河内,590,1:55.0,516(-6)
ダ1800m (右),7,110,56.0,1.3/4,サージュミノル,7,和田,1.9,1.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:30,2018/01/27(土),３歳５００万下,4,2.0,9.0,牡3,(栗東)本田,0,1:55.3,460(0)
ダ1800m (右),8,230,56.0,1,○外ニシノトランザム,9,武豊,12.6,4.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:30,2018/01/27(土),３歳５００万下,4,3.0,9.0,牡3,(栗東)森,0,1:55.5,480(0)
ダ1800m (右),8,0,56.0,クビ,ワイルドシング,8,幸,26.4,8.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:30,2018/01/27(土),３歳５００万下,4,4.0,9.0,牡3,(栗東)飯田祐,0,1:55.5,458(+4)
ダ1800m (右),2,0,56.0,1.1/4,マイネルカイノン,2,菱田,12.7,5.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:30,2018/01/27(土),３歳５００万下,4,5.0,9.0,牡3,(栗東)宮,0,1:55.7,496(0)
ダ1800m (右),5,0,56.0,2.1/2,エイシンデジタル,5,岩田,12.9,6.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:30,2018/01/27(土),３歳５００万下,4,6.0,9.0,牡3,(栗東)西園,0,1:56.1,512(+6)
ダ1800m (右),3,0,56.0,2.1/2,トキノオー,3,小坂,18.2,7.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:30,2018/01/27(土),３歳５００万下,4,7.0,9.0,牡3,(栗東)奥村豊,0,1:56.5,500(-6)
ダ1800m (右),6,0,56.0,1.1/4,ハギノフロンティア,6,鮫島駿,4.5,2.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:30,2018/01/27(土),３歳５００万下,4,8.0,9.0,牡3,(栗東)松田,0,1:56.7,506(-6)
ダ1800m (右),4,0,56.0,1/2,ロイヤルパールス,4,高倉,36.9,9.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：稍重 / 発走：11:30,2018/01/27(土),３歳５００万下,4,9.0,9.0,牡3,(栗東)湯窪,0,1:56.8,500(-2)
芝1800m (右 外),4,110,54.0,,カンタービレ,4,Ｍデムー,1.2,1.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：12:20,2018/01/27(土),３歳未勝利,5,1.0,13.0,牝3,(栗東)角居,120,1:50.1,434(+2)
芝1800m (右 外),5,540,54.0,3,ウインルチル,6,和田,63.8,7.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：12:20,2018/01/27(土),３歳未勝利,5,2.0,13.0,牝3,(栗東)奥村豊,0,1:50.6,426(+2)
芝1800m (右 外),2,210,54.0,1.1/2,アドマイヤカラット,2,岩田,17.3,6.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：12:20,2018/01/27(土),３歳未勝利,5,3.0,13.0,牝3,(栗東)西村,0,1:50.8,396(-4)
芝1800m (右 外),6,0,54.0,クビ,レオコックブルー,9,川田,11.8,3.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：12:20,2018/01/27(土),３歳未勝利,5,4.0,13.0,牝3,(栗東)牧田,0,1:50.9,430(-6)
芝1800m (右 外),1,0,54.0,クビ,ラポートトーク,1,池添,84.7,8.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：12:20,2018/01/27(土),３歳未勝利,5,5.0,13.0,牝3,(栗東)須貝,0,1:50.9,460(-8)
芝1800m (右 外),5,0,54.0,1.3/4,クリノアリエル,7,幸,12.1,4.0,2回京都1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：12:20,2018/01/27(土),３歳未勝利,5,6.0,13.0,牝3,(栗東)須貝,0,1:51.2,420(+4)
