course_detail,frame,fukusho,futan,gap,horse,horse_num,jockey,odds,pop,race_category,race_condition,race_date,race_name,race_num,rank,run_count,sexage,stable,tansho,time,weight
芝1600m (左),6,240,54.0,,マイネルグリット,10,和田,9.2,4,3回中京7日目 ２歳 ,天気：曇 / 馬場：重 / 発走：12:25,2019/07/20(土),２歳新馬,5,1,14.0,牡2,(栗東)吉田,920,1:36.6,474(0)
芝1600m (左),7,140,54.0,1.1/4,クリスティ,12,福永,2.7,1,3回中京7日目 ２歳 ,天気：曇 / 馬場：重 / 発走：12:25,2019/07/20(土),２歳新馬,5,2,14.0,牝2,(栗東)杉山,0,1:36.8,464(0)
芝1600m (左),8,2740,54.0,3/4,エコロブラッサム,14,鮫島駿,185.6,14,3回中京7日目 ２歳 ,天気：曇 / 馬場：重 / 発走：12:25,2019/07/20(土),２歳新馬,5,3,14.0,牝2,(栗東)荒川,0,1:36.9,446(0)
芝1600m (左),5,0,54.0,1/2,グラマラスマリー,8,浜中,29.4,9,3回中京7日目 ２歳 ,天気：曇 / 馬場：重 / 発走：12:25,2019/07/20(土),２歳新馬,5,4,14.0,牝2,(栗東)千田,0,1:37.0,480(0)
芝1600m (左),1,0,54.0,3/4,カヴァート,1,幸,16.7,5,3回中京7日目 ２歳 ,天気：曇 / 馬場：重 / 発走：12:25,2019/07/20(土),２歳新馬,5,5,14.0,牡2,(栗東)石橋,0,1:37.1,456(0)
芝1600m (左),6,0,54.0,3/4,ゴールドティア,9,川田,3.5,2,3回中京7日目 ２歳 ,天気：曇 / 馬場：重 / 発走：12:25,2019/07/20(土),２歳新馬,5,6,14.0,牝2,(栗東)池添学,0,1:37.2,454(0)
芝1600m (左),2,0,54.0,1.3/4,フルートフルデイズ,2,松山,26.9,8,3回中京7日目 ２歳 ,天気：曇 / 馬場：重 / 発走：12:25,2019/07/20(土),２歳新馬,5,7,14.0,牝2,(栗東)浜田,0,1:37.5,462(0)
芝1600m (左),8,0,54.0,3.1/2,フレイムウィングス,13,国分恭,37.4,10,3回中京7日目 ２歳 ,天気：曇 / 馬場：重 / 発走：12:25,2019/07/20(土),２歳新馬,5,8,14.0,牡2,(栗東)岡田,0,1:38.1,466(0)
芝1600m (左),5,0,54.0,1/2,イバル,7,小崎,6.9,3,3回中京7日目 ２歳 ,天気：曇 / 馬場：重 / 発走：12:25,2019/07/20(土),２歳新馬,5,9,14.0,牡2,(栗東)小崎,0,1:38.2,472(0)
芝1600m (左),3,0,54.0,ハナ,ノルトリヒト,3,国分優,139.4,13,3回中京7日目 ２歳 ,天気：曇 / 馬場：重 / 発走：12:25,2019/07/20(土),２歳新馬,5,10,14.0,牝2,(栗東)五十嵐,0,1:38.2,394(0)
