course_detail,frame,fukusho,futan,gap,horse,horse_num,jockey,odds,pop,race_category,race_condition,race_date,race_name,race_num,rank,run_count,sexage,stable,tansho,time,weight
芝1200m (右),8,110,54.0,,ミーアシャム,11,北村友,1.9,1,2回小倉9日目 ２歳 ,天気：曇 / 馬場：良 / 発走：09:50,2019/08/24(土),２歳未勝利,1,1,11.0,牝2,(栗東)池添学,190,1:09.3,444(-2)
芝1200m (右),8,150,54.0,1/2,マイレリーフ,10,田中健,5.7,3,2回小倉9日目 ２歳 ,天気：曇 / 馬場：良 / 発走：09:50,2019/08/24(土),２歳未勝利,1,2,11.0,牝2,(栗東)荒川,0,1:09.4,410(-6)
芝1200m (右),2,290,54.0,1.1/4,メイショウユリシス,2,秋山,15.7,5,2回小倉9日目 ２歳 ,天気：曇 / 馬場：良 / 発走：09:50,2019/08/24(土),２歳未勝利,1,3,11.0,牝2,(栗東)高橋亮,0,1:09.6,464(0)
芝1200m (右),5,0,54.0,ハナ,オークレイコート,5,中谷,4.8,2,2回小倉9日目 ２歳 ,天気：曇 / 馬場：良 / 発走：09:50,2019/08/24(土),２歳未勝利,1,4,11.0,牝2,(栗東)谷,0,1:09.6,438(-4)
芝1200m (右),7,0,54.0,クビ,グレースオブナイル,8,松若,21.3,8,2回小倉9日目 ２歳 ,天気：曇 / 馬場：良 / 発走：09:50,2019/08/24(土),２歳未勝利,1,5,11.0,牝2,(栗東)杉山,0,1:09.6,422(-12)
芝1200m (右),3,0,51.0,2.1/2,ハルハアケボノ,3,▲岩田望,19.2,7,2回小倉9日目 ２歳 ,天気：曇 / 馬場：良 / 発走：09:50,2019/08/24(土),２歳未勝利,1,6,11.0,牝2,(栗東)牧浦,0,1:10.0,446(-4)
芝1200m (右),6,0,54.0,クビ,アマノエリザベート,6,幸,18.7,6,2回小倉9日目 ２歳 ,天気：曇 / 馬場：良 / 発走：09:50,2019/08/24(土),２歳未勝利,1,7,11.0,牝2,(栗東)中竹,0,1:10.0,462(-8)
芝1200m (右),1,0,54.0,アタマ,カンゼオン,1,小牧,235.6,9,2回小倉9日目 ２歳 ,天気：曇 / 馬場：良 / 発走：09:50,2019/08/24(土),２歳未勝利,1,8,11.0,牝2,(栗東)服部,0,1:10.0,418(-8)
芝1200m (右),7,0,51.0,1/2,ミヤコシスター,9,▲斎藤,14.7,4,2回小倉9日目 ２歳 ,天気：曇 / 馬場：良 / 発走：09:50,2019/08/24(土),２歳未勝利,1,9,11.0,牝2,(栗東)浅見,0,1:10.1,466(-12)
芝1200m (右),4,0,54.0,2.1/2,ノブフランクリン,4,高田,259.4,10,2回小倉9日目 ２歳 ,天気：曇 / 馬場：良 / 発走：09:50,2019/08/24(土),２歳未勝利,1,10,11.0,牝2,(栗東)坂口,0,1:10.5,414(+6)
