course_detail,frame,fukusho,futan,gap,horse,horse_num,jockey,odds,pop,race_category,race_condition,race_date,race_name,race_num,rank,run_count,sexage,stable,tansho,time,weight
ダ1700m (右),3,130,54.0,,キングスヴァリュー,5,石橋脩,2.7,1,2回福島6日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：16:15,2018/07/15(日),３歳上５００万下,12,1,15.0,牡3,(美浦)国枝,280,1:47.5,482(0)
ダ1700m (右),4,150,54.0,ハナ,トーセンヴィータ,6,北村宏,3.6,2,2回福島6日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：16:15,2018/07/15(日),３歳上５００万下,12,2,15.0,牡3,(美浦)古賀慎,0,1:47.5,530(+6)
ダ1700m (右),5,520,57.0,1.3/4,○地アオテン,8,丸田,33.2,8,2回福島6日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：16:15,2018/07/15(日),３歳上５００万下,12,3,15.0,牡5,(美浦)高橋文,0,1:47.8,508(-6)
ダ1700m (右),7,0,57.0,クビ,サンペドロ,12,田中勝,35.7,9,2回福島6日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：16:15,2018/07/15(日),３歳上５００万下,12,4,15.0,牡5,(美浦)田村,0,1:47.9,478(+4)
ダ1700m (右),5,0,57.0,3/4,リョウランヒーロー,9,横山典,8.9,4,2回福島6日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：16:15,2018/07/15(日),３歳上５００万下,12,5,15.0,牡4,(美浦)小野,0,1:48.0,480(-4)
ダ1700m (右),8,0,53.0,3/4,グラファイト,14,☆武藤,122.7,12,2回福島6日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：16:15,2018/07/15(日),３歳上５００万下,12,6,15.0,牡3,(美浦)宗像,0,1:48.1,472(+4)
ダ1700m (右),3,0,57.0,クビ,リンガスネオ,4,内田博,13.2,5,2回福島6日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：16:15,2018/07/15(日),３歳上５００万下,12,7,15.0,セ4,(美浦)中舘,0,1:48.2,466(-2)
ダ1700m (右),2,0,54.0,5,ダイフク,3,▲山田,183.8,14,2回福島6日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：16:15,2018/07/15(日),３歳上５００万下,12,8,15.0,牡5,(美浦)伊藤正,0,1:49.0,482(-8)
ダ1700m (右),6,0,57.0,1.1/4,○地リープスプラウト,10,石川,77.0,11,2回福島6日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：16:15,2018/07/15(日),３歳上５００万下,12,9,15.0,牡4,(美浦)中川,0,1:49.2,486(+6)
ダ1700m (右),2,0,57.0,3/4,○地ワイルドソング,2,酒井,278.2,15,2回福島6日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：16:15,2018/07/15(日),３歳上５００万下,12,10,15.0,牡4,(美浦)古賀史,0,1:49.3,530(-6)
