course_detail,frame,fukusho,futan,gap,horse,horse_num,jockey,odds,pop,race_category,race_condition,race_date,race_name,race_num,rank,run_count,sexage,stable,tansho,time,weight
障3110m (芝),8,0,59.0,1.1/4,マイネルヴァッサー,13,山本,153.4,11,5回東京5日目 障害３歳上 ３歳上障害オープン,天気：晴 / 馬場：良 / 発走：13:45,2019/11/16(土),秋陽ＪＳ ,8,11,14.0,牡6,(美浦)土田,0,3:29.6,430(+8)
障3110m (芝),4,0,59.0,6,○外ホリデーモード,5,伴,78.1,9,5回東京5日目 障害３歳上 ３歳上障害オープン,天気：晴 / 馬場：良 / 発走：13:45,2019/11/16(土),秋陽ＪＳ ,8,12,14.0,セ4,(美浦)矢野,0,3:30.6,486(0)
障3110m (芝),6,0,59.0,大,○地ホシルミエール,9,白浜,239.2,12,5回東京5日目 障害３歳上 ３歳上障害オープン,天気：晴 / 馬場：良 / 発走：13:45,2019/11/16(土),秋陽ＪＳ ,8,13,14.0,セ6,(栗東)庄野,0,3:32.5,464(-6)
障3110m (芝),4,0,59.0,大,○外カポラヴォーロ,6,金子,150.1,10,5回東京5日目 障害３歳上 ３歳上障害オープン,天気：晴 / 馬場：良 / 発走：13:45,2019/11/16(土),秋陽ＪＳ ,8,14,14.0,牡4,(美浦)堀井,0,3:36.7,498(+14)
ダ2100m (左),6,200,55.0,,ウラノメトリア,9,ムーア,4.2,2,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:20,2019/11/16(土),伊勢佐木特別,9,1,14.0,セ3,(栗東)矢作,420,2:13.4,492(+14)
ダ2100m (左),8,500,57.0,アタマ,テトラルキア,14,石橋脩,17.2,7,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:20,2019/11/16(土),伊勢佐木特別,9,2,14.0,セ4,(美浦)大和田,0,2:13.4,486(-14)
ダ2100m (左),5,320,53.0,1.3/4,カナシバリ,8,江田照,11.4,4,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:20,2019/11/16(土),伊勢佐木特別,9,3,14.0,牝3,(美浦)竹内,0,2:13.7,502(-4)
ダ2100m (左),7,0,57.0,1.1/4,リキサンダイオー,12,菊沢,147.7,13,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:20,2019/11/16(土),伊勢佐木特別,9,4,14.0,牡6,(美浦)奥平,0,2:13.9,458(+8)
ダ2100m (左),3,0,57.0,1,ヴィジョンオブラヴ,3,三浦,38.2,10,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:20,2019/11/16(土),伊勢佐木特別,9,5,14.0,牡4,(美浦)新開,0,2:14.1,494(+4)
ダ2100m (左),5,0,55.0,3/4,ネオブレイブ,7,田辺,25.5,9,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:20,2019/11/16(土),伊勢佐木特別,9,6,14.0,牡3,(美浦)小西,0,2:14.2,504(0)
ダ2100m (左),2,0,57.0,ハナ,キタサンヴィクター,2,横山典,5.3,3,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:20,2019/11/16(土),伊勢佐木特別,9,7,14.0,牡4,(栗東)本田,0,2:14.2,506(+6)
ダ2100m (左),6,0,55.0,ハナ,カフェプリンス,10,松岡,19.2,8,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:20,2019/11/16(土),伊勢佐木特別,9,8,14.0,牡3,(美浦)中舘,0,2:14.2,508(+4)
ダ2100m (左),4,0,55.0,3/4,リヴィエラ,5,柴山,15.1,5,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:20,2019/11/16(土),伊勢佐木特別,9,9,14.0,牡3,(栗東)渡辺,0,2:14.3,494(-4)
ダ2100m (左),4,0,57.0,1.3/4,クロノスタシス,6,石川,16.2,6,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:20,2019/11/16(土),伊勢佐木特別,9,10,14.0,牡6,(美浦)手塚,0,2:14.6,542(+12)
ダ2100m (左),3,0,57.0,アタマ,オペラハット,4,武藤,365.5,14,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:20,2019/11/16(土),伊勢佐木特別,9,11,14.0,牡8,(栗東)森,0,2:14.6,470(0)
ダ2100m (左),8,0,57.0,1.1/2,○地マイネルストラトス,13,内田博,113.3,12,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:20,2019/11/16(土),伊勢佐木特別,9,12,14.0,牡5,(美浦)土田,0,2:14.8,496(+2)
ダ2100m (左),1,0,55.0,3/4,ペイシャリサ,1,田中勝,54.6,11,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:20,2019/11/16(土),伊勢佐木特別,9,13,14.0,牝5,(美浦)高橋博,0,2:15.0,500(+6)
ダ2100m (左),7,0,55.0,7,アンダープロミス,11,ルメール,2.4,1,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:20,2019/11/16(土),伊勢佐木特別,9,14,14.0,牡3,(美浦)萩原,0,2:16.1,494(0)
芝1600m (左),1,500,55.0,,メイショウグロッケ,1,蛯名,17.2,9,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:55,2019/11/16(土),ユートピアＳ,10,1,12.0,牝5,(栗東)荒川,1720,1:33.1,460(+2)
芝1600m (左),4,130,54.0,3/4,スイープセレリタス,4,ルメール,2.2,1,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:55,2019/11/16(土),ユートピアＳ,10,2,12.0,牝3,(美浦)藤沢和,0,1:33.2,492(0)
芝1600m (左),3,220,54.0,アタマ,アクアミラビリス,3,藤岡佑,6.8,3,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:55,2019/11/16(土),ユートピアＳ,10,3,12.0,牝3,(栗東)吉村,0,1:33.2,416(0)
芝1600m (左),5,0,55.0,1/2,トーセンブレス,6,ビュイック,10.1,4,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:55,2019/11/16(土),ユートピアＳ,10,4,12.0,牝4,(美浦)加藤征,0,1:33.3,468(-4)
芝1600m (左),2,0,55.0,1/2,チカノワール,2,内田博,103.9,11,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:55,2019/11/16(土),ユートピアＳ,10,5,12.0,牝5,(栗東)笹田,0,1:33.4,462(-6)
芝1600m (左),6,0,54.0,クビ,シトラスノート,7,川田,15.6,8,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:55,2019/11/16(土),ユートピアＳ,10,6,12.0,牝3,(栗東)石坂正,0,1:33.4,442(-6)
芝1600m (左),8,0,55.0,クビ,ペルソナリテ,11,津村,41.5,10,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:55,2019/11/16(土),ユートピアＳ,10,7,12.0,牝6,(美浦)相沢,0,1:33.5,452(+4)
芝1600m (左),7,0,55.0,1/2,レッドベルローズ,10,三浦,11.1,5,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:55,2019/11/16(土),ユートピアＳ,10,8,12.0,牝4,(美浦)鹿戸,0,1:33.6,460(0)
芝1600m (左),7,0,54.0,クビ,ネリッサ,9,北村宏,14.5,7,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:55,2019/11/16(土),ユートピアＳ,10,9,12.0,牝3,(美浦)勢司,0,1:33.6,432(+6)
芝1600m (左),8,0,55.0,1,ヒストリア,12,マーフィー,11.5,6,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:55,2019/11/16(土),ユートピアＳ,10,10,12.0,牝5,(美浦)栗田,0,1:33.8,458(+2)
芝1600m (左),5,0,55.0,クビ,ベアインマインド,5,田辺,178.5,12,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:55,2019/11/16(土),ユートピアＳ,10,11,12.0,牝6,(美浦)加藤征,0,1:33.8,438(0)
芝1600m (左),6,0,55.0,1.1/4,レジーナドーロ,8,ムーア,6.1,2,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：14:55,2019/11/16(土),ユートピアＳ,10,12,12.0,牝4,(美浦)堀,0,1:34.0,452(0)
芝1800m (左),6,110,55.0,,コントレイル,6,ムーア,2.5,1,5回東京5日目 ２歳 ２歳オープン,天気：晴 / 馬場：良 / 発走：15:30,2019/11/16(土),東スポ杯２歳Ｓ ,11,1,8.0,牡2,(栗東)矢作,250,1:44.5,456(0)
芝1800m (左),5,110,55.0,5,アルジャンナ,5,川田,3.0,2,5回東京5日目 ２歳 ２歳オープン,天気：晴 / 馬場：良 / 発走：15:30,2019/11/16(土),東スポ杯２歳Ｓ ,11,2,8.0,牡2,(栗東)池江,0,1:45.3,458(-2)
芝1800m (左),1,130,55.0,4,ラインベック,1,ビュイック,4.6,3,5回東京5日目 ２歳 ２歳オープン,天気：晴 / 馬場：良 / 発走：15:30,2019/11/16(土),東スポ杯２歳Ｓ ,11,3,8.0,牡2,(栗東)友道,0,1:46.0,460(+4)
芝1800m (左),3,0,54.0,1.1/4,○外オーロラフラッシュ,3,ルメール,11.0,4,5回東京5日目 ２歳 ２歳オープン,天気：晴 / 馬場：良 / 発走：15:30,2019/11/16(土),東スポ杯２歳Ｓ ,11,4,8.0,牝2,(美浦)藤沢和,0,1:46.2,446(-2)
芝1800m (左),2,0,55.0,2.1/2,リグージェ,2,マーフィー,12.5,5,5回東京5日目 ２歳 ２歳オープン,天気：晴 / 馬場：良 / 発走：15:30,2019/11/16(土),東スポ杯２歳Ｓ ,11,5,8.0,牡2,(美浦)木村,0,1:46.6,470(+2)
芝1800m (左),8,0,55.0,1.3/4,マイネルデステリョ,8,津村,26.1,7,5回東京5日目 ２歳 ２歳オープン,天気：晴 / 馬場：良 / 発走：15:30,2019/11/16(土),東スポ杯２歳Ｓ ,11,6,8.0,牡2,(美浦)畠山,0,1:46.9,450(+6)
芝1800m (左),4,0,55.0,1/2,ゼンノジャスタ,4,田中健,25.3,6,5回東京5日目 ２歳 ２歳オープン,天気：晴 / 馬場：良 / 発走：15:30,2019/11/16(土),東スポ杯２歳Ｓ ,11,7,8.0,牡2,(栗東)浅見,0,1:47.0,468(+8)
芝1800m (左),7,0,55.0,2.1/2,ソウルトレイン,7,石橋脩,71.6,8,5回東京5日目 ２歳 ２歳オープン,天気：晴 / 馬場：良 / 発走：15:30,2019/11/16(土),東スポ杯２歳Ｓ ,11,8,8.0,牡2,(栗東)西村,0,1:47.4,456(0)
芝1600m (左),4,110,56.0,,ヴィッテルスバッハ,4,ビュイック,2.6,1,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：16:05,2019/11/16(土),３歳以上２勝クラス,12,1,9.0,牡3,(美浦)池上,260,1:32.9,464(+10)
芝1600m (左),8,120,56.0,クビ,サトノフォース,8,ルメール,3.2,2,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：16:05,2019/11/16(土),３歳以上２勝クラス,12,2,9.0,牡3,(美浦)藤沢和,0,1:32.9,456(+2)
芝1600m (左),3,200,57.0,1.3/4,トゥザフロンティア,3,川田,6.4,4,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：16:05,2019/11/16(土),３歳以上２勝クラス,12,3,9.0,牡4,(栗東)池江,0,1:33.2,514(+10)
芝1600m (左),1,0,57.0,ハナ,コスモヨハネ,1,柴田大,30.4,7,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：16:05,2019/11/16(土),３歳以上２勝クラス,12,4,9.0,牡7,(美浦)高橋裕,0,1:33.2,494(+2)
芝1600m (左),5,0,55.0,1/2,アシェット,5,吉田豊,96.8,9,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：16:05,2019/11/16(土),３歳以上２勝クラス,12,5,9.0,牝4,(美浦)高橋文,0,1:33.3,446(+18)
芝1600m (左),2,0,55.0,1.3/4,ラストプリマドンナ,2,津村,77.0,8,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：16:05,2019/11/16(土),３歳以上２勝クラス,12,6,9.0,牝4,(美浦)和田郎,0,1:33.6,448(+8)
芝1600m (左),7,0,56.0,2,ブーザー,7,ムーア,5.8,3,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：16:05,2019/11/16(土),３歳以上２勝クラス,12,7,9.0,牡3,(美浦)堀,0,1:33.9,500(-6)
芝1600m (左),8,0,54.0,1.1/4,ミモザイエロー,9,マーフィー,6.9,5,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：16:05,2019/11/16(土),３歳以上２勝クラス,12,8,9.0,牝3,(美浦)戸田,0,1:34.1,458(+2)
芝1600m (左),6,0,55.0,3/4,サクラユニヴァース,6,三浦,27.8,6,5回東京5日目 ３歳上 ,天気：晴 / 馬場：良 / 発走：16:05,2019/11/16(土),３歳以上２勝クラス,12,9,9.0,牝4,(美浦)高柳瑞,0,1:34.2,480(+12)
ダ1200m (右),5,170,56.0,,サニークラウド,9,マーフィー,3.9,2,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：09:55,2019/01/05(土),３歳未勝利,1,1,16.0,牡3,(美浦)牧,390,1:12.9,500(+14)
ダ1200m (右),7,1270,52.0,1/2,リゼ,14,△横山武,76.2,11,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：09:55,2019/01/05(土),３歳未勝利,1,2,16.0,牝3,(美浦)田中清,0,1:13.0,448(+10)
ダ1200m (右),5,220,56.0,1.1/4,ジョガールボニート,10,石川,5.6,3,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：09:55,2019/01/05(土),３歳未勝利,1,3,16.0,牡3,(美浦)相沢,0,1:13.2,454(+6)
ダ1200m (右),3,0,54.0,アタマ,ステイホット,6,大野,2.4,1,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：09:55,2019/01/05(土),３歳未勝利,1,4,16.0,牝3,(美浦)杉浦,0,1:13.2,474(-2)
ダ1200m (右),4,0,56.0,1.1/4,セイウンクロノス,8,内田博,11.8,5,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：09:55,2019/01/05(土),３歳未勝利,1,5,16.0,牡3,(美浦)奥平,0,1:13.4,438(+4)
ダ1200m (右),7,0,55.0,クビ,シゲルホタルイシ,13,☆武藤,8.0,4,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：09:55,2019/01/05(土),３歳未勝利,1,6,16.0,牡3,(美浦)水野,0,1:13.4,482(0)
ダ1200m (右),8,0,55.0,クビ,ロンリーウェイ,16,☆井上,25.1,7,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：09:55,2019/01/05(土),３歳未勝利,1,7,16.0,牡3,(美浦)田島,0,1:13.5,476(+6)
ダ1200m (右),8,0,55.0,2.1/2,ヴォルターウルフ,15,☆木幡巧,78.6,12,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：09:55,2019/01/05(土),３歳未勝利,1,8,16.0,牡3,(美浦)上原,0,1:13.9,492(+10)
ダ1200m (右),2,0,54.0,2.1/2,セイウンメラビリア,4,村田,299.7,15,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：09:55,2019/01/05(土),３歳未勝利,1,9,16.0,牝3,(美浦)中舘,0,1:14.3,466(+10)
ダ1200m (右),1,0,56.0,アタマ,サトノジョニー,1,松岡,40.3,9,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：09:55,2019/01/05(土),３歳未勝利,1,10,16.0,牡3,(美浦)田中剛,0,1:14.3,512(+30)
ダ1200m (右),6,0,56.0,クビ,コーリンベイダー,12,丹内,271.4,13,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：09:55,2019/01/05(土),３歳未勝利,1,11,16.0,牡3,(美浦)柴田人,0,1:14.4,484(+6)
ダ1200m (右),3,0,51.0,クビ,サバイバルトリック,5,▲野中,26.7,8,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：09:55,2019/01/05(土),３歳未勝利,1,12,16.0,牝3,(美浦)根本,0,1:14.4,450(-2)
ダ1200m (右),4,0,56.0,クビ,ボルンタード,7,戸崎圭,20.1,6,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：09:55,2019/01/05(土),３歳未勝利,1,13,16.0,牡3,(美浦)高橋博,0,1:14.5,468(+4)
ダ1200m (右),6,0,53.0,3/4,フレンドリボン,11,☆藤田菜,71.3,10,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：09:55,2019/01/05(土),３歳未勝利,1,14,16.0,牝3,(美浦)南田,0,1:14.6,444(+12)
ダ1200m (右),2,0,56.0,3,ギュウホ,3,杉原,283.1,14,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：09:55,2019/01/05(土),３歳未勝利,1,15,16.0,牡3,(美浦)田中清,0,1:15.1,444(+8)
ダ1200m (右),1,0,56.0,3.1/2,ツギノイッテ,2,西田,340.9,16,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：09:55,2019/01/05(土),３歳未勝利,1,16,16.0,牡3,(美浦)天間,0,1:15.7,464(+8)
ダ1800m (右),4,630,54.0,,アンジェリーブル,8,三浦,30.0,9,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:25,2019/01/05(土),３歳未勝利,2,1.0,16.0,牝3,(美浦)藤原辰,3000,1:55.5,442(+8)
ダ1800m (右),4,1390,53.0,3.1/2,グラスミルキー,7,☆木幡巧,90.0,12,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:25,2019/01/05(土),３歳未勝利,2,2.0,16.0,牝3,(美浦)尾形,0,1:56.1,492(+12)
ダ1800m (右),5,180,54.0,クビ,フローラルパーク,9,ミナリク,2.8,1,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:25,2019/01/05(土),３歳未勝利,2,3.0,16.0,牝3,(美浦)加藤征,0,1:56.2,494(+6)
ダ1800m (右),7,0,54.0,1/2,アドアステラ,14,柴田大,3.5,2,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:25,2019/01/05(土),３歳未勝利,2,4.0,16.0,牝3,(美浦)萱野,0,1:56.3,442(-2)
ダ1800m (右),2,0,54.0,クビ,コンスタンティナ,3,勝浦,3.6,3,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:25,2019/01/05(土),３歳未勝利,2,5.0,16.0,牝3,(美浦)中野,0,1:56.3,480(-6)
ダ1800m (右),7,0,54.0,5,ジュエルインザサン,13,ブロンデル,25.6,7,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:25,2019/01/05(土),３歳未勝利,2,6.0,16.0,牝3,(美浦)和田郎,0,1:57.2,472(+8)
ダ1800m (右),1,0,54.0,1/2,エフルラージュ,2,北村宏,17.5,5,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:25,2019/01/05(土),３歳未勝利,2,7.0,16.0,牝3,(美浦)大竹,0,1:57.3,480(+4)
ダ1800m (右),6,0,54.0,3,ノーブルテラ,11,マーフィー,25.0,6,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:25,2019/01/05(土),３歳未勝利,2,8.0,16.0,牝3,(美浦)久保田,0,1:57.8,478(+4)
ダ1800m (右),8,0,54.0,1/2,クイックステップ,15,大野,37.0,10,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:25,2019/01/05(土),３歳未勝利,2,9.0,16.0,牝3,(美浦)高木,0,1:57.9,496(+2)
ダ1800m (右),5,0,51.0,クビ,グラスプレシャス,10,▲木幡育,146.7,15,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:25,2019/01/05(土),３歳未勝利,2,10.0,16.0,牝3,(美浦)松山,0,1:58.0,484(+8)
ダ1800m (右),3,0,54.0,クビ,メイクアノイズ,5,田辺,26.9,8,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:25,2019/01/05(土),３歳未勝利,2,11.0,16.0,牝3,(美浦)林,0,1:58.0,460(-4)
ダ1800m (右),3,0,54.0,1.1/4,ジャストベリー,6,丸田,115.0,13,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:25,2019/01/05(土),３歳未勝利,2,12.0,16.0,牝3,(美浦)蛯名,0,1:58.2,436(+10)
ダ1800m (右),8,0,54.0,8,フォーアネーム,16,津村,15.8,4,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:25,2019/01/05(土),３歳未勝利,2,13.0,16.0,牝3,(美浦)田中清,0,1:59.5,498(-2)
ダ1800m (右),6,0,52.0,アタマ,タッカーアリシア,12,△横山武,130.3,14,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:25,2019/01/05(土),３歳未勝利,2,14.0,16.0,牝3,(美浦)鈴木伸,0,1:59.5,460(-4)
ダ1800m (右),1,0,53.0,大,デルマエトワール,1,☆藤田菜,66.1,11,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:25,2019/01/05(土),３歳未勝利,2,15.0,16.0,牝3,(美浦)菊沢,0,2:01.8,496(+18)
ダ1800m (右),2,0,54.0,中止,ミーラークルム,4,丹内,462.8,16,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:25,2019/01/05(土),３歳未勝利,2,,16.0,牝3,(美浦)田村,0,,468(0)
ダ1800m (右),1,140,55.0,,アシャカトブ,2,☆武藤,2.4,1,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:55,2019/01/05(土),３歳未勝利,3,1,16.0,牡3,(美浦)小笠,240,1:55.8,502(+6)
ダ1800m (右),6,340,56.0,1/2,マイネルイヴィンス,12,柴田大,17.2,7,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:55,2019/01/05(土),３歳未勝利,3,2,16.0,牡3,(美浦)高橋祥,0,1:55.9,504(-2)
ダ1800m (右),5,1150,56.0,8,ファンタスティック,9,内田博,86.6,12,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:55,2019/01/05(土),３歳未勝利,3,3,16.0,牡3,(美浦)武藤,0,1:57.2,468(0)
ダ1800m (右),6,0,54.0,2,○外ダラステソーロ,11,三浦,5.5,3,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:55,2019/01/05(土),３歳未勝利,3,4,16.0,牝3,(美浦)畠山,0,1:57.5,466(0)
ダ1800m (右),8,0,56.0,クビ,ボヘミアラプソディ,15,マーフィー,5.4,2,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:55,2019/01/05(土),３歳未勝利,3,5,16.0,牡3,(美浦)伊藤圭,0,1:57.6,478(-2)
ダ1800m (右),2,0,56.0,クビ,ゲンパチシャドウ,3,石川,16.5,6,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:55,2019/01/05(土),３歳未勝利,3,6,16.0,牡3,(美浦)田村,0,1:57.6,468(+4)
ダ1800m (右),2,0,56.0,クビ,テンプテーション,4,松岡,67.7,10,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:55,2019/01/05(土),３歳未勝利,3,7,16.0,牡3,(美浦)手塚,0,1:57.7,470(-6)
ダ1800m (右),1,0,56.0,アタマ,コンシード,1,丹内,83.5,11,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:55,2019/01/05(土),３歳未勝利,3,8,16.0,牡3,(美浦)天間,0,1:57.7,456(+2)
ダ1800m (右),4,0,55.0,3.1/2,ゴールドソックス,8,☆木幡巧,9.2,5,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:55,2019/01/05(土),３歳未勝利,3,9,16.0,牡3,(美浦)牧,0,1:58.3,496(-6)
ダ1800m (右),4,0,55.0,クビ,コパノサンデー,7,☆藤田菜,56.4,9,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:55,2019/01/05(土),３歳未勝利,3,10,16.0,セ3,(美浦)和田勇,0,1:58.4,434(-2)
ダ1800m (右),3,0,56.0,ハナ,ナックゼウス,6,大野,7.7,4,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:55,2019/01/05(土),３歳未勝利,3,11,16.0,牡3,(美浦)杉浦,0,1:58.4,502(+4)
ダ1800m (右),3,0,52.0,クビ,スパシーバ,5,△横山武,125.5,13,1回中山1日目 ３歳 ,天気：晴 / 馬場：良 / 発走：10:55,2019/01/05(土),３歳未勝利,3,12,16.0,牝3,(美浦)上原,0,1:58.4,456(-14)
