course_detail,frame,fukusho,futan,gap,horse,horse_num,jockey,odds,pop,race_category,race_condition,race_date,race_name,race_num,rank,run_count,sexage,stable,tansho,time,weight
芝1800m (左),5,310,57.0,,クラークキー,5,武豊,9.7,5,2回東京10日目 ４歳上 サラ４歳上１０００万下,天気：晴 / 馬場：良 / 発走：14:25,2018/05/20(日),調布特別,9,1,11.0,牡4,(美浦)池上,970,1:47.0,482(+2)
芝1800m (左),7,210,57.0,3,ジュンヴァリアス,9,大野,6.7,4,2回東京10日目 ４歳上 サラ４歳上１０００万下,天気：晴 / 馬場：良 / 発走：14:25,2018/05/20(日),調布特別,9,2,11.0,牡4,(美浦)畠山,0,1:47.5,458(-6)
芝1800m (左),4,210,57.0,クビ,ジークカイザー,4,川田,4.6,3,2回東京10日目 ４歳上 サラ４歳上１０００万下,天気：晴 / 馬場：良 / 発走：14:25,2018/05/20(日),調布特別,9,3,11.0,牡5,(栗東)池江,0,1:47.6,484(+2)
芝1800m (左),6,0,57.0,クビ,レプランシュ,7,石橋脩,11.0,6,2回東京10日目 ４歳上 サラ４歳上１０００万下,天気：晴 / 馬場：良 / 発走：14:25,2018/05/20(日),調布特別,9,4,11.0,牡5,(栗東)高野,0,1:47.6,472(-10)
芝1800m (左),2,0,55.0,クビ,プリンセスルーラー,2,Ｍデムーロ,2.8,1,2回東京10日目 ４歳上 サラ４歳上１０００万下,天気：晴 / 馬場：良 / 発走：14:25,2018/05/20(日),調布特別,9,5,11.0,牝4,(栗東)高橋康,0,1:47.7,482(0)
芝1800m (左),1,0,57.0,アタマ,エフティスパークル,1,蛯名,4.3,2,2回東京10日目 ４歳上 サラ４歳上１０００万下,天気：晴 / 馬場：良 / 発走：14:25,2018/05/20(日),調布特別,9,6,11.0,牡5,(美浦)鹿戸,0,1:47.7,456(-2)
芝1800m (左),7,0,57.0,1.1/2,オールドクラシック,8,柴田大,71.8,9,2回東京10日目 ４歳上 サラ４歳上１０００万下,天気：晴 / 馬場：良 / 発走：14:25,2018/05/20(日),調布特別,9,7,11.0,牡5,(栗東)矢作,0,1:47.9,478(-2)
芝1800m (左),6,0,57.0,1.1/2,ストロングレヴィル,6,藤岡康,25.4,8,2回東京10日目 ４歳上 サラ４歳上１０００万下,天気：晴 / 馬場：良 / 発走：14:25,2018/05/20(日),調布特別,9,8,11.0,牡4,(美浦)堀,0,1:48.2,484(-4)
芝1800m (左),3,0,55.0,1.3/4,キャンディストーム,3,福永,18.1,7,2回東京10日目 ４歳上 サラ４歳上１０００万下,天気：晴 / 馬場：良 / 発走：14:25,2018/05/20(日),調布特別,9,9,11.0,牝4,(栗東)千田,0,1:48.5,480(+8)
芝1800m (左),8,0,55.0,1.1/4,ラブターボ,10,菅原,322.0,11,2回東京10日目 ４歳上 サラ４歳上１０００万下,天気：晴 / 馬場：良 / 発走：14:25,2018/05/20(日),調布特別,9,10,11.0,牝5,(美浦)石毛,0,1:48.7,428(-6)
芝1800m (左),8,0,57.0,大,○外ウリボー,11,岩田,99.0,10,2回東京10日目 ４歳上 サラ４歳上１０００万下,天気：晴 / 馬場：良 / 発走：14:25,2018/05/20(日),調布特別,9,11,11.0,牡6,(栗東)森,0,1:50.4,516(-8)
芝1400m (左),3,340,57.0,,ロワアブソリュー,5,三浦,9.3,5,2回東京10日目 ４歳上 サラ４歳上１６００万下,天気：晴 / 馬場：良 / 発走：15:01,2018/05/20(日),フリーウェイＳ,10,1,18.0,牡5,(栗東)須貝,930,1:20.6,514(+8)
芝1400m (左),7,490,57.0,3/4,ショウナンアンセム,13,和田,19.1,7,2回東京10日目 ４歳上 サラ４歳上１６００万下,天気：晴 / 馬場：良 / 発走：15:01,2018/05/20(日),フリーウェイＳ,10,2,18.0,牡5,(美浦)田中剛,0,1:20.7,484(-2)
芝1400m (左),7,510,57.0,クビ,ラヴィングアンサー,15,戸崎圭,19.8,9,2回東京10日目 ４歳上 サラ４歳上１６００万下,天気：晴 / 馬場：良 / 発走：15:01,2018/05/20(日),フリーウェイＳ,10,3,18.0,牡4,(栗東)石坂正,0,1:20.8,486(0)
芝1400m (左),8,0,55.0,クビ,フローレスマジック,18,ルメール,4.5,1,2回東京10日目 ４歳上 サラ４歳上１６００万下,天気：晴 / 馬場：良 / 発走：15:01,2018/05/20(日),フリーウェイＳ,10,4,18.0,牝4,(美浦)木村,0,1:20.8,472(0)
芝1400m (左),2,0,57.0,ハナ,ドーヴァー,3,田辺,23.2,10,2回東京10日目 ４歳上 サラ４歳上１６００万下,天気：晴 / 馬場：良 / 発走：15:01,2018/05/20(日),フリーウェイＳ,10,5,18.0,牡5,(美浦)伊藤圭,0,1:20.8,506(+2)
芝1400m (左),7,0,57.0,1,ダイトウキョウ,14,武豊,19.5,8,2回東京10日目 ４歳上 サラ４歳上１６００万下,天気：晴 / 馬場：良 / 発走：15:01,2018/05/20(日),フリーウェイＳ,10,6,18.0,牡6,(美浦)戸田,0,1:21.0,460(-2)
芝1400m (左),5,0,57.0,クビ,レインボーフラッグ,9,内田博,6.9,4,2回東京10日目 ４歳上 サラ４歳上１６００万下,天気：晴 / 馬場：良 / 発走：15:01,2018/05/20(日),フリーウェイＳ,10,7,18.0,牡5,(栗東)小崎,0,1:21.0,462(-2)
芝1400m (左),4,0,57.0,ハナ,クライムメジャー,7,川田,4.8,2,2回東京10日目 ４歳上 サラ４歳上１６００万下,天気：晴 / 馬場：良 / 発走：15:01,2018/05/20(日),フリーウェイＳ,10,8,18.0,牡4,(栗東)池江,0,1:21.0,508(-4)
芝1400m (左),3,0,57.0,1/2,ボーダーオブライフ,6,横山典,40.0,12,2回東京10日目 ４歳上 サラ４歳上１６００万下,天気：晴 / 馬場：良 / 発走：15:01,2018/05/20(日),フリーウェイＳ,10,9,18.0,牡4,(美浦)金成,0,1:21.1,484(-10)
芝1400m (左),5,0,57.0,クビ,キャプテンペリー,10,岩田,30.6,11,2回東京10日目 ４歳上 サラ４歳上１６００万下,天気：晴 / 馬場：良 / 発走：15:01,2018/05/20(日),フリーウェイＳ,10,10,18.0,セ5,(美浦)岩戸,0,1:21.1,488(0)
芝1400m (左),1,0,55.0,1,クラウンアイリス,1,武藤,370.7,17,2回東京10日目 ４歳上 サラ４歳上１６００万下,天気：晴 / 馬場：良 / 発走：15:01,2018/05/20(日),フリーウェイＳ,10,11,18.0,牝7,(美浦)天間,0,1:21.3,408(-2)
芝1400m (左),2,0,57.0,1/2,ヴェネト,4,Ｍデムーロ,5.0,3,2回東京10日目 ４歳上 サラ４歳上１６００万下,天気：晴 / 馬場：良 / 発走：15:01,2018/05/20(日),フリーウェイＳ,10,12,18.0,牡6,(栗東)藤原英,0,1:21.4,460(+4)
